iid,dataset,size,key,elapsed,result,target
1591,ZKW,4,solve_ftapas_50,0.0003440380096435547,2633,2666
447,ZKC,20,solve_ftapas_50,0.03386211395263672,19137,19186
200,ZKW,4,solve_ftapas_30,0.0006401538848876953,3591,3591
379,ZKC,4,solve_ftapas_50,0.0004570484161376953,3853,4024
33,ZKC,27,solve_ftapas_30,0.14086222648620605,25257,25258
372,NK,22,solve_ftapas_70,0.025816917419433594,5980,5980
149,ZKW,4,solve_ftapas_70,0.0003600120544433594,3424,3424
477,ZKC,20,solve_ftapas_15,0.10002017021179199,18664,18664
413,NK,27,solve_ftapas_15,0.2749021053314209,18455,18455
335,NK,4,solve_ftapas_15,0.0007569789886474609,3649,3649
306,ZKC,25,solve_ftapas_15,0.20256900787353516,19912,19915
176,NK,15,solve_ftapas_50,0.016135215759277344,15478,15478
225,ZKW,4,solve_ftapas_15,0.0009181499481201172,3861,3861
253,ZKC,20,solve_ftapas_70,0.022949695587158203,16109,16109
486,ZKC,20,solve_ftapas_50,0.025806665420532227,15032,15070
421,NK,15,solve_ftapas_70,0.011984109878540039,17584,17584
104,NK,20,solve_ftapas_15,0.09108686447143555,22176,22176
493,NK,4,solve_ftapas_30,0.0005047321319580078,2422,2422
368,ZKC,27,solve_ftapas_15,0.27449607849121094,24555,24560
637,ZKW,4,solve_ftapas_70,0.0003509521484375,1967,1967
472,ZKC,10,solve_ftapas_50,0.0033648014068603516,7505,7505
144,NK,4,solve_ftapas_15,0.0011019706726074219,0,0
282,ZKC,22,solve_ftapas_50,0.044326066970825195,19244,19244
115,ZKW,4,solve_ftapas_15,0.0006039142608642578,7284,7284
1743,ZKW,4,solve_ftapas_50,0.00034689903259277344,3587,4643
278,ZKC,20,solve_ftapas_30,0.05371713638305664,19060,19071
320,NK,20,solve_ftapas_50,0.0296630859375,13822,13822
193,NK,4,solve_ftapas_15,0.0007829666137695312,4084,4084
59,NK,15,solve_ftapas_30,0.02412271499633789,2000,2000
404,ZKC,20,solve_ftapas_15,0.10757303237915039,18249,18249
264,NK,15,solve_ftapas_15,0.03290390968322754,5347,5347
159,ZKC,25,solve_ftapas_30,0.09630799293518066,21091,21091
392,ZKC,25,solve_ftapas_70,0.047154903411865234,23808,23808
397,NK,27,solve_ftapas_30,0.13245224952697754,34843,34843
373,NK,20,solve_ftapas_15,0.09716510772705078,17079,17079
86,ZKC,22,solve_ftapas_70,0.027718067169189453,19351,19428
1787,ZKW,10,solve_ftapas_30,0.005833864212036133,1319,1319
270,ZKC,20,solve_ftapas_30,0.053080081939697266,18511,18511
364,ZKC,15,solve_ftapas_70,0.008941888809204102,13352,13361
320,ZKC,10,solve_ftapas_70,0.004188060760498047,12183,12268
278,ZKC,22,solve_ftapas_50,0.04278993606567383,19719,19755
264,NK,20,solve_ftapas_15,0.0705728530883789,18589,18589
388,ZKW,10,solve_ftapas_30,0.0034029483795166016,5398,5536
105,NK,15,solve_ftapas_15,0.03194904327392578,14899,14899
418,ZKC,25,solve_ftapas_15,0.23145103454589844,23149,23151
337,NK,20,solve_ftapas_70,0.021914958953857422,20678,20678
659,ZKW,4,solve_ftapas_30,0.00024390220642089844,4439,4439
260,ZKC,25,solve_ftapas_70,0.04455876350402832,19169,19171
91,ZKC,4,solve_ftapas_50,0.00041294097900390625,3721,3721
247,ZKC,20,solve_ftapas_50,0.04022502899169922,19621,19665
163,NK,22,solve_ftapas_15,0.1226189136505127,4945,4946
215,NK,22,solve_ftapas_50,0.04769015312194824,26558,26558
171,NK,15,solve_ftapas_15,0.03826403617858887,6994,6994
335,ZKC,20,solve_ftapas_15,0.09346508979797363,16196,16196
6,NK,25,solve_ftapas_30,0.10177373886108398,22270,22270
238,NK,27,solve_ftapas_15,0.237929105758667,15648,15648
499,ZKC,25,solve_ftapas_15,0.18719172477722168,21492,21492
117,NK,15,solve_ftapas_15,0.03438425064086914,14266,14266
32,NK,22,solve_ftapas_30,0.05366373062133789,15844,15844
424,NK,15,solve_ftapas_50,0.012602806091308594,17520,17520
42,NK,15,solve_ftapas_50,0.013486623764038086,9945,9945
429,ZKC,27,solve_ftapas_15,0.2816178798675537,26374,26374
334,NK,15,solve_ftapas_70,0.006636857986450195,11676,11676
354,NK,25,solve_ftapas_50,0.059439897537231445,18933,18933
312,ZKC,22,solve_ftapas_50,0.04537081718444824,18556,18556
293,ZKW,25,solve_ftapas_70,0.024868011474609375,4700,4700
460,ZKC,15,solve_ftapas_70,0.009423971176147461,10132,10166
244,ZKC,20,solve_ftapas_30,0.038984060287475586,13595,13595
275,ZKC,10,solve_ftapas_15,0.009411096572875977,8989,8989
35,ZKC,22,solve_ftapas_50,0.040685176849365234,17726,17727
769,ZKW,4,solve_ftapas_30,0.0002758502960205078,2419,2419
460,ZKC,25,solve_ftapas_15,0.2046680450439453,20530,20530
140,NK,25,solve_ftapas_70,0.04888200759887695,26517,26517
436,ZKC,22,solve_ftapas_70,0.03143787384033203,20895,20897
170,ZKC,10,solve_ftapas_15,0.012315988540649414,8332,8363
116,ZKC,10,solve_ftapas_30,0.006234884262084961,9756,9756
152,ZKC,20,solve_ftapas_70,0.026417970657348633,17268,17295
1370,ZKW,15,solve_ftapas_15,0.031221866607666016,4174,4174
163,ZKW,22,solve_ftapas_30,0.027063846588134766,6849,6849
1642,ZKW,10,solve_ftapas_50,0.0042650699615478516,7452,7452
100,NK,25,solve_ftapas_15,0.20160675048828125,32048,32048
101,NK,10,solve_ftapas_70,0.0031561851501464844,5035,5035
564,ZKW,10,solve_ftapas_30,0.004973888397216797,1913,1913
428,ZKC,27,solve_ftapas_70,0.0595247745513916,21033,21057
430,ZKW,4,solve_ftapas_15,0.0004711151123046875,4294,4294
494,NK,15,solve_ftapas_70,0.01073598861694336,9045,9045
347,NK,25,solve_ftapas_30,0.0781862735748291,20284,20284
291,NK,27,solve_ftapas_50,0.08845400810241699,25948,25948
459,NK,15,solve_ftapas_50,0.00914311408996582,11642,11642
464,NK,22,solve_ftapas_30,0.08185291290283203,21602,21602
191,NK,4,solve_ftapas_70,0.0004138946533203125,3129,3129
3,ZKC,4,solve_ftapas_30,0.0006132125854492188,2169,2169
1124,ZKW,4,solve_ftapas_15,0.0012049674987792969,2437,2437
452,ZKC,10,solve_ftapas_50,0.0034847259521484375,8544,8612
92,ZKC,22,solve_ftapas_50,0.055635929107666016,21234,21291
46,NK,25,solve_ftapas_50,0.05646800994873047,28480,28480
298,NK,27,solve_ftapas_70,0.05736804008483887,9127,9127
365,ZKC,15,solve_ftapas_70,0.010791778564453125,15887,15969
276,NK,25,solve_ftapas_70,0.05306696891784668,27982,27982
56,NK,20,solve_ftapas_70,0.016117095947265625,17705,17745
341,NK,27,solve_ftapas_15,0.2645080089569092,34898,34898
154,NK,15,solve_ftapas_50,0.011723041534423828,13185,13185
434,ZKC,15,solve_ftapas_30,0.026203155517578125,14541,14541
145,NK,27,solve_ftapas_70,0.04709005355834961,23855,23855
294,NK,27,solve_ftapas_70,0.06492996215820312,5865,5865
236,ZKC,15,solve_ftapas_30,0.021793603897094727,14600,14600
297,ZKC,25,solve_ftapas_70,0.045083045959472656,21420,21499
234,ZKC,27,solve_ftapas_70,0.05946803092956543,25426,25433
450,ZKC,22,solve_ftapas_70,0.03216409683227539,19920,19936
280,ZKC,15,solve_ftapas_15,0.040621042251586914,14597,14626
433,ZKC,10,solve_ftapas_50,0.004979133605957031,9853,9955
1724,ZKW,22,solve_ftapas_15,0.047624826431274414,7157,7157
1344,ZKW,4,solve_ftapas_70,0.0003440380096435547,3891,4181
73,NK,27,solve_ftapas_30,0.09872889518737793,26636,26636
59,ZKC,20,solve_ftapas_50,0.030264854431152344,18163,18219
424,ZKC,10,solve_ftapas_30,0.0063059329986572266,9802,9802
1342,ZKW,4,solve_ftapas_15,0.0007190704345703125,4202,4202
322,ZKC,27,solve_ftapas_30,0.14319705963134766,27207,27207
110,NK,25,solve_ftapas_50,0.05636787414550781,18534,18534
747,ZKW,15,solve_ftapas_50,0.005881071090698242,7802,7802
456,NK,22,solve_ftapas_30,0.06348085403442383,1372,1382
290,ZKC,4,solve_ftapas_70,0.00031113624572753906,2138,2446
154,ZKC,25,solve_ftapas_50,0.05921602249145508,22029,22038
35,NK,25,solve_ftapas_70,0.04285693168640137,31220,31220
1702,ZKW,4,solve_ftapas_70,0.0004260540008544922,5111,5111
68,NK,20,solve_ftapas_50,0.030570268630981445,28944,28944
174,NK,15,solve_ftapas_70,0.00851297378540039,18571,18571
467,NK,20,solve_ftapas_50,0.029645919799804688,26098,26098
195,NK,20,solve_ftapas_50,0.022702693939208984,17600,17600
270,NK,10,solve_ftapas_30,0.0051119327545166016,7263,7263
289,ZKC,27,solve_ftapas_70,0.06684112548828125,23888,23892
118,ZKC,25,solve_ftapas_50,0.06726312637329102,22519,22531
1261,ZKW,4,solve_ftapas_15,0.0005960464477539062,4138,4138
364,ZKW,15,solve_ftapas_70,0.0052258968353271484,5147,5147
74,ZKC,10,solve_ftapas_30,0.006644010543823242,8223,8225
126,NK,22,solve_ftapas_70,0.029143810272216797,14344,14359
279,NK,20,solve_ftapas_15,0.10128378868103027,28066,28066
383,NK,10,solve_ftapas_50,0.003172159194946289,9099,9099
318,ZKW,4,solve_ftapas_50,0.0003330707550048828,6116,6116
338,NK,15,solve_ftapas_30,0.018233776092529297,17045,17045
545,ZKW,4,solve_ftapas_30,0.00040411949157714844,9414,9414
288,NK,20,solve_ftapas_15,0.08570981025695801,9262,9282
264,NK,27,solve_ftapas_50,0.0730597972869873,15059,15059
154,NK,27,solve_ftapas_15,0.2600982189178467,38577,38577
346,NK,22,solve_ftapas_70,0.03190493583679199,28541,28541
118,NK,10,solve_ftapas_30,0.005964994430541992,7322,7322
75,NK,20,solve_ftapas_15,0.11057806015014648,7414,7414
381,NK,20,solve_ftapas_50,0.0258941650390625,16863,16863
494,ZKC,22,solve_ftapas_50,0.040956735610961914,18208,18208
35,NK,15,solve_ftapas_50,0.01158595085144043,14872,14872
808,ZKW,15,solve_ftapas_15,0.02180004119873047,4062,4062
1506,ZKW,4,solve_ftapas_50,0.00035834312438964844,7729,7729
281,ZKC,20,solve_ftapas_50,0.029062986373901367,17889,17889
396,NK,4,solve_ftapas_30,0.0005741119384765625,396,396
275,NK,27,solve_ftapas_50,0.0683138370513916,33013,33013
254,ZKC,27,solve_ftapas_50,0.09614706039428711,28045,28045
447,ZKC,27,solve_ftapas_15,0.29961204528808594,28334,28352
1872,ZKW,15,solve_ftapas_30,0.010540008544921875,5008,5008
286,NK,4,solve_ftapas_70,0.0003840923309326172,6263,6263
1231,ZKW,4,solve_ftapas_15,0.0005979537963867188,5422,5601
339,NK,22,solve_ftapas_30,0.0697638988494873,19255,19255
388,ZKC,4,solve_ftapas_15,0.0012400150299072266,3634,3634
120,NK,20,solve_ftapas_30,0.06630921363830566,25569,25569
367,NK,15,solve_ftapas_30,0.02244114875793457,5070,5070
271,NK,10,solve_ftapas_15,0.014609813690185547,5660,5660
163,NK,25,solve_ftapas_15,0.21280789375305176,31315,31315
481,ZKC,20,solve_ftapas_30,0.05462503433227539,19361,19372
119,ZKC,22,solve_ftapas_30,0.07307696342468262,18895,18895
179,NK,10,solve_ftapas_15,0.010719060897827148,8807,8807
422,ZKC,25,solve_ftapas_50,0.07217621803283691,26500,26556
1693,ZKW,10,solve_ftapas_30,0.0030548572540283203,10029,10029
231,ZKC,22,solve_ftapas_70,0.03073287010192871,16941,16962
396,ZKC,10,solve_ftapas_70,0.0013742446899414062,8447,8582
333,NK,4,solve_ftapas_15,0.0003211498260498047,4050,4050
56,NK,25,solve_ftapas_30,0.08677005767822266,9930,9930
276,ZKC,10,solve_ftapas_50,0.003590106964111328,7610,7718
721,ZKW,4,solve_ftapas_50,0.00037789344787597656,3990,3990
112,ZKW,4,solve_ftapas_70,0.0003020763397216797,5917,5917
525,ZKW,10,solve_ftapas_50,0.0024318695068359375,5556,5556
54,NK,27,solve_ftapas_15,0.25500988960266113,30037,30037
271,NK,20,solve_ftapas_70,0.02662515640258789,15737,15737
488,ZKC,20,solve_ftapas_30,0.04912996292114258,17649,17649
342,ZKC,27,solve_ftapas_15,0.26827192306518555,24962,24982
83,NK,25,solve_ftapas_15,0.1965479850769043,20707,20707
836,ZKW,4,solve_ftapas_30,0.00043702125549316406,6107,6107
396,ZKC,22,solve_ftapas_50,0.041177988052368164,20675,20693
81,ZKC,10,solve_ftapas_15,0.009899139404296875,6890,6890
270,ZKC,27,solve_ftapas_50,0.06847715377807617,21037,21039
180,ZKC,27,solve_ftapas_30,0.13367486000061035,26931,26934
161,ZKC,20,solve_ftapas_50,0.026174068450927734,14771,14823
285,ZKC,10,solve_ftapas_15,0.011355876922607422,10023,10028
359,ZKC,4,solve_ftapas_15,0.0007271766662597656,3593,3593
669,ZKW,4,solve_ftapas_50,0.0003578662872314453,3671,3671
1564,ZKW,22,solve_ftapas_70,0.01058816909790039,6066,6066
216,NK,4,solve_ftapas_15,0.0006830692291259766,0,0
322,NK,20,solve_ftapas_15,0.07301902770996094,8416,8416
76,NK,22,solve_ftapas_50,0.03373098373413086,19028,19058
119,ZKC,4,solve_ftapas_70,0.0004019737243652344,2261,2349
127,ZKC,15,solve_ftapas_15,0.04215097427368164,12475,12475
126,NK,15,solve_ftapas_15,0.03931903839111328,15145,15145
422,ZKC,20,solve_ftapas_70,0.02413630485534668,18356,18386
456,NK,22,solve_ftapas_70,0.029117345809936523,1372,1382
388,ZKW,4,solve_ftapas_15,0.000560760498046875,4911,4911
748,ZKW,22,solve_ftapas_15,0.09845209121704102,3566,3566
358,NK,20,solve_ftapas_70,0.024144887924194336,13520,13520
485,NK,25,solve_ftapas_50,0.051362037658691406,27602,27602
723,ZKW,20,solve_ftapas_30,0.02018594741821289,6561,6561
451,NK,4,solve_ftapas_15,0.0007150173187255859,4109,4109
50,ZKC,25,solve_ftapas_70,0.042215824127197266,23301,23301
480,NK,4,solve_ftapas_15,0.0008399486541748047,3262,3262
83,ZKC,15,solve_ftapas_30,0.020207881927490234,13154,13154
318,NK,25,solve_ftapas_70,0.04366302490234375,28195,28195
358,ZKC,20,solve_ftapas_70,0.021865129470825195,16085,16097
73,ZKC,22,solve_ftapas_50,0.03999686241149902,19561,19601
240,NK,4,solve_ftapas_30,0.0005669593811035156,1410,1410
227,ZKC,25,solve_ftapas_50,0.05318307876586914,20174,20174
278,ZKC,20,solve_ftapas_15,0.1050870418548584,19071,19071
296,NK,22,solve_ftapas_50,0.04911208152770996,32135,32135
974,ZKW,20,solve_ftapas_50,0.013036012649536133,6528,6528
181,NK,25,solve_ftapas_15,0.19618582725524902,3837,3837
409,ZKC,15,solve_ftapas_70,0.01124715805053711,13985,13993
4,NK,20,solve_ftapas_70,0.02079319953918457,20845,20845
140,ZKC,20,solve_ftapas_15,0.09932398796081543,18917,18917
453,ZKC,25,solve_ftapas_50,0.05898404121398926,21171,21210
85,NK,22,solve_ftapas_50,0.03848004341125488,29758,29758
359,NK,27,solve_ftapas_50,0.058502912521362305,20697,20697
141,ZKC,4,solve_ftapas_30,0.0005860328674316406,4468,4468
884,ZKW,10,solve_ftapas_70,0.0016028881072998047,6729,6729
451,ZKW,10,solve_ftapas_30,0.003554821014404297,6401,6401
323,ZKC,20,solve_ftapas_15,0.0956881046295166,18124,18124
318,NK,27,solve_ftapas_70,0.052039146423339844,29736,29736
21,ZKC,10,solve_ftapas_15,0.011263847351074219,9542,9542
222,ZKC,25,solve_ftapas_70,0.04359865188598633,21173,21214
15,NK,10,solve_ftapas_15,0.009138345718383789,6284,6284
269,ZKC,22,solve_ftapas_50,0.042424917221069336,20847,20855
355,ZKC,20,solve_ftapas_30,0.05070686340332031,16834,16867
181,NK,22,solve_ftapas_30,0.0611271858215332,23850,23850
341,ZKC,25,solve_ftapas_50,0.06489324569702148,23579,23601
680,ZKW,25,solve_ftapas_50,0.05331110954284668,2357,2357
1260,ZKW,22,solve_ftapas_70,0.012773990631103516,6724,6724
37,NK,15,solve_ftapas_15,0.0347900390625,15789,15789
44,ZKC,10,solve_ftapas_15,0.009970903396606445,9088,9088
165,NK,4,solve_ftapas_50,0.0005669593811035156,1609,1609
227,ZKC,15,solve_ftapas_50,0.011475324630737305,12320,12329
608,ZKW,27,solve_ftapas_30,0.07493782043457031,3871,3871
161,NK,15,solve_ftapas_15,0.037320852279663086,14069,14069
156,NK,27,solve_ftapas_50,0.0751962661743164,0,0
104,NK,10,solve_ftapas_50,0.005628108978271484,6818,6818
22,ZKC,10,solve_ftapas_70,0.0027952194213867188,8242,8302
266,NK,4,solve_ftapas_50,0.0003647804260253906,1140,1140
62,NK,25,solve_ftapas_70,0.06475424766540527,41411,41411
322,ZKC,4,solve_ftapas_70,0.0003750324249267578,3448,3556
182,ZKW,22,solve_ftapas_30,0.046000003814697266,3538,3538
315,NK,15,solve_ftapas_15,0.04433917999267578,11644,11644
334,NK,22,solve_ftapas_70,0.02597808837890625,24443,24443
101,ZKW,10,solve_ftapas_30,0.0035212039947509766,4877,4877
94,NK,10,solve_ftapas_50,0.002682924270629883,8644,8644
467,ZKC,4,solve_ftapas_70,0.00039696693420410156,2422,2422
293,ZKC,10,solve_ftapas_50,0.004697084426879883,7866,8004
410,NK,20,solve_ftapas_15,0.08599114418029785,23681,23681
415,NK,27,solve_ftapas_70,0.053524017333984375,35461,35461
168,ZKC,25,solve_ftapas_70,0.043734073638916016,21318,21329
498,NK,20,solve_ftapas_15,0.08299493789672852,23883,23883
906,ZKW,10,solve_ftapas_15,0.005861043930053711,8098,8117
293,ZKC,4,solve_ftapas_70,0.0003731250762939453,2356,2356
371,NK,22,solve_ftapas_70,0.028025150299072266,20374,20374
1577,ZKW,25,solve_ftapas_70,0.01626300811767578,8574,8574
346,ZKW,10,solve_ftapas_15,0.004091024398803711,9098,9098
207,ZKC,15,solve_ftapas_50,0.012337923049926758,13267,13276
456,ZKC,25,solve_ftapas_15,0.18193387985229492,21625,21625
424,ZKC,15,solve_ftapas_70,0.009160041809082031,13274,13274
305,NK,25,solve_ftapas_70,0.033921003341674805,25471,25471
500,NK,22,solve_ftapas_70,0.02686309814453125,15889,15889
121,ZKC,10,solve_ftapas_15,0.009650945663452148,7377,7385
395,NK,4,solve_ftapas_70,0.0004019737243652344,0,0
265,NK,15,solve_ftapas_30,0.01608872413635254,9338,9338
425,NK,22,solve_ftapas_70,0.027814149856567383,22542,22542
1193,ZKW,4,solve_ftapas_50,0.0003609657287597656,4933,4933
500,NK,15,solve_ftapas_50,0.014763832092285156,23252,23252
927,ZKW,15,solve_ftapas_15,0.026892900466918945,4090,4136
160,NK,10,solve_ftapas_70,0.0033659934997558594,15810,15810
429,ZKC,15,solve_ftapas_50,0.012275934219360352,14189,14229
306,NK,4,solve_ftapas_30,0.0005650520324707031,2494,2494
343,NK,4,solve_ftapas_70,0.00032782554626464844,2560,2560
143,ZKC,25,solve_ftapas_70,0.052078962326049805,24824,24824
9,ZKC,27,solve_ftapas_50,0.08200907707214355,23965,23982
1912,ZKW,4,solve_ftapas_70,0.0003509521484375,3795,3841
259,ZKC,4,solve_ftapas_30,0.0004980564117431641,4120,4120
54,ZKC,20,solve_ftapas_30,0.0508120059967041,15312,15322
121,NK,15,solve_ftapas_30,0.03020000457763672,20020,20020
76,NK,27,solve_ftapas_70,0.06827497482299805,20768,20768
173,ZKC,4,solve_ftapas_30,0.0009312629699707031,3175,3175
94,NK,15,solve_ftapas_30,0.033840179443359375,14760,14760
1398,ZKW,25,solve_ftapas_15,0.08156299591064453,10864,10989
279,NK,15,solve_ftapas_50,0.01343083381652832,9986,9986
226,ZKC,4,solve_ftapas_30,0.0009257793426513672,1925,1925
326,NK,25,solve_ftapas_50,0.07933497428894043,24416,24416
214,NK,22,solve_ftapas_30,0.1008918285369873,22508,22508
158,ZKC,10,solve_ftapas_15,0.012541055679321289,8871,8871
262,ZKW,22,solve_ftapas_30,0.05042099952697754,4687,4687
834,ZKW,4,solve_ftapas_50,0.00036597251892089844,2340,2340
123,ZKC,4,solve_ftapas_30,0.0006062984466552734,4240,4240
177,NK,4,solve_ftapas_15,0.0008513927459716797,0,0
287,ZKC,20,solve_ftapas_15,0.1298530101776123,15728,15728
417,NK,27,solve_ftapas_70,0.07122921943664551,28467,28467
310,NK,22,solve_ftapas_15,0.16749906539916992,29608,29608
150,NK,20,solve_ftapas_70,0.023064136505126953,20184,20184
12,ZKC,27,solve_ftapas_50,0.09911227226257324,22904,22904
1369,ZKW,4,solve_ftapas_50,0.0004169940948486328,5640,5640
633,ZKW,4,solve_ftapas_70,0.000982046127319336,4858,4906
248,ZKC,4,solve_ftapas_30,0.0014960765838623047,3960,3960
346,ZKW,10,solve_ftapas_70,0.0016682147979736328,9098,9098
446,ZKC,15,solve_ftapas_15,0.036089181900024414,11067,11067
323,NK,22,solve_ftapas_30,0.06553077697753906,14591,14591
706,ZKW,25,solve_ftapas_30,0.044985055923461914,4789,4789
412,NK,22,solve_ftapas_30,0.07977008819580078,30419,30419
183,NK,27,solve_ftapas_15,0.27748894691467285,10804,10804
20,NK,4,solve_ftapas_30,0.0005669593811035156,4919,4919
421,ZKW,4,solve_ftapas_50,0.0003681182861328125,3951,4757
207,ZKC,27,solve_ftapas_50,0.08985018730163574,24541,24542
491,ZKC,4,solve_ftapas_30,0.0005681514739990234,2515,2515
107,NK,25,solve_ftapas_70,0.0418848991394043,29010,29010
22,ZKC,25,solve_ftapas_30,0.09745001792907715,19448,19455
381,ZKC,22,solve_ftapas_15,0.15024423599243164,18522,18522
79,ZKW,25,solve_ftapas_70,0.02067399024963379,5397,5635
67,ZKC,10,solve_ftapas_70,0.0028138160705566406,8781,8917
232,NK,25,solve_ftapas_15,0.17845702171325684,14926,14926
302,ZKC,20,solve_ftapas_50,0.03209972381591797,15813,15854
66,ZKW,4,solve_ftapas_30,0.00044274330139160156,6943,6943
1462,ZKW,4,solve_ftapas_70,0.0002942085266113281,27227,27227
161,NK,4,solve_ftapas_30,0.0019488334655761719,1118,1118
324,NK,4,solve_ftapas_70,0.00039386749267578125,6067,6067
140,NK,25,solve_ftapas_50,0.06266117095947266,26517,26517
27,NK,4,solve_ftapas_70,0.0003972053527832031,3076,3076
181,NK,27,solve_ftapas_70,0.05400896072387695,22597,22597
1294,ZKW,4,solve_ftapas_50,0.00035309791564941406,8542,8542
164,ZKC,27,solve_ftapas_30,0.13018512725830078,23177,23177
112,ZKC,20,solve_ftapas_15,0.11070418357849121,18419,18426
277,ZKC,4,solve_ftapas_15,0.0009579658508300781,3662,3662
33,ZKC,15,solve_ftapas_50,0.01751708984375,13686,13719
85,NK,15,solve_ftapas_70,0.013993263244628906,6301,6301
96,ZKC,15,solve_ftapas_15,0.04921293258666992,12915,12915
1000,ZKW,20,solve_ftapas_15,0.09789586067199707,2427,2427
25,ZKW,4,solve_ftapas_30,0.00046372413635253906,3927,3927
41,NK,20,solve_ftapas_15,0.09956192970275879,21445,21445
221,ZKC,27,solve_ftapas_50,0.10629510879516602,23868,23868
541,ZKW,10,solve_ftapas_50,0.0020308494567871094,5832,6501
186,NK,4,solve_ftapas_70,0.0003688335418701172,3084,3084
188,ZKC,27,solve_ftapas_50,0.0982811450958252,25971,25988
42,ZKC,15,solve_ftapas_15,0.05286669731140137,12370,12378
673,ZKW,4,solve_ftapas_15,0.0005352497100830078,11860,11860
1398,ZKW,25,solve_ftapas_30,0.03273296356201172,10864,10989
233,ZKC,22,solve_ftapas_30,0.09393095970153809,19920,19934
474,ZKC,25,solve_ftapas_50,0.07767081260681152,20861,20881
75,NK,4,solve_ftapas_70,0.0003628730773925781,2904,2904
1834,ZKW,10,solve_ftapas_30,0.003297090530395508,6500,6538
162,NK,4,solve_ftapas_15,0.0007517337799072266,0,0
146,NK,27,solve_ftapas_30,0.15771698951721191,23327,23327
177,NK,15,solve_ftapas_15,0.04344511032104492,8217,8217
198,NK,4,solve_ftapas_15,0.0006480216979980469,2525,2525
