dataset,size,key,elapsed,delta,target_cost
ZKC,4,greedy_simple,5.602836608886719e-05,880.0,3662
NK,4,branch_bound,9.417533874511719e-05,0.0,237
ZKC,20,dynamic_weight,1.1388022899627686,0.0,18514
ZKW,4,greedy_simple,2.765655517578125e-05,2956.0,3734
NK,15,dynamic_cost,0.015985965728759766,0.0,16317
ZKC,15,greedy_simple,5.245208740234375e-05,1313.0,13246
NK,10,solve_ftapas_30,0.004254579544067383,0.0,8535
ZKC,10,branch_bound,0.003447294235229492,0.0,9210
NK,20,branch_bound,0.050752878189086914,0.0,11547
ZKC,27,dynamic_cost,0.07637667655944824,0.0,24982
ZKC,4,solve_ftapas_30,0.0004897117614746094,21.0,3836
ZKW,15,solve_ftapas_50,0.0036945343017578125,0.0,7534
NK,4,dynamic_weight,0.03098320960998535,0.0,3584
ZKW,15,branch_bound,0.00573420524597168,0.0,5587
NK,22,dynamic_cost,0.0012652873992919922,0.0,6517
NK,10,greedy_simple,4.172325134277344e-05,0.0,10947
ZKC,22,solve_ftapas_70,0.02354145050048828,40.0,22153
NK,20,solve_ftapas_70,0.015087366104125977,0.0,22054
ZKC,27,dynamic_cost,0.07555460929870605,0.0,23003
ZKC,15,greedy_simple,5.3882598876953125e-05,399.0,12945
ZKC,15,branch_bound,0.08445024490356445,0.0,14189
ZKC,20,solve_ftapas_30,0.04010200500488281,46.0,19280
ZKC,10,greedy_redux,4.601478576660156e-05,1217.0,7962
ZKC,27,solve_ftapas_15,0.1501173973083496,0.0,20157
ZKC,20,solve_ftapas_50,0.025123119354248047,0.0,18389
NK,27,branch_bound,0.13866519927978516,0.0,35988
ZKW,4,greedy_simple,3.0279159545898438e-05,6348.0,11116
NK,10,greedy_redux,3.886222839355469e-05,926.0,7660
ZKC,15,branch_bound,0.058814287185668945,0.0,9870
NK,20,greedy_simple,5.078315734863281e-05,574.0,10482
NK,15,solve_ftapas_50,0.009167671203613281,0.0,10393
ZKC,25,dynamic_weight,1.5934712886810303,0.0,18906
ZKC,4,solve_ftapas_30,0.000415802001953125,0.0,1524
ZKC,27,solve_ftapas_30,0.09535503387451172,4.0,26184
ZKC,25,greedy_redux,7.557868957519531e-05,432.0,23484
ZKW,4,solve_ftapas_15,0.0005464553833007812,0.0,3982
NK,4,solve_ftapas_30,0.00046324729919433594,0.0,3265
ZKW,4,branch_bound,0.00015163421630859375,0.0,5870
NK,25,solve_ftapas_50,0.04491424560546875,0.0,27266
ZKC,15,solve_ftapas_50,0.00981593132019043,110.0,15044
NK,15,greedy_redux,5.125999450683594e-05,238.0,24347
ZKC,15,greedy_simple,3.5762786865234375e-05,1675.0,12907
ZKC,22,dynamic_weight,1.3261120319366455,0.0,18808
NK,4,greedy_simple,4.553794860839844e-05,1472.0,4845
ZKC,4,solve_ftapas_15,0.0007107257843017578,0.0,3427
NK,25,solve_ftapas_30,0.07116413116455078,0.0,29973
NK,20,greedy_redux,6.222724914550781e-05,0.0,20608
ZKC,25,branch_bound,37.03099226951599,0.0,21530
ZKW,20,solve_ftapas_50,0.01258087158203125,0.0,4581
NK,20,solve_ftapas_50,0.023839235305786133,0.0,25088
ZKC,27,solve_ftapas_15,0.15539932250976562,6.0,19687
ZKC,10,greedy_redux,4.7206878662109375e-05,1526.0,7506
ZKC,10,solve_ftapas_70,0.0020384788513183594,17.0,8823
ZKC,4,greedy_simple,2.1219253540039062e-05,561.0,4492
ZKC,20,branch_bound,1.2020111083984375,0.0,17828
NK,10,branch_bound,0.0013284683227539062,0.0,10490
ZKC,25,dynamic_weight,1.8707759380340576,0.0,21253
ZKC,27,solve_ftapas_50,0.05982351303100586,35.0,25568
NK,27,dynamic_cost,0.19228315353393555,0.0,27269
ZKC,22,dynamic_weight,1.48702073097229,0.0,20779
ZKC,27,solve_ftapas_50,0.0590357780456543,53.0,24696
ZKW,22,solve_ftapas_70,0.004847288131713867,0.0,12294
ZKC,15,solve_ftapas_15,0.030252933502197266,5.0,14581
ZKC,20,solve_ftapas_15,0.0789937973022461,8.0,19684
ZKC,10,dynamic_cost,0.0018486976623535156,0.0,8006
ZKW,4,solve_ftapas_30,0.00047016143798828125,0.0,2348
NK,15,solve_ftapas_50,0.007787942886352539,0.0,16423
NK,15,solve_ftapas_30,0.011794805526733398,0.0,12671
ZKC,4,solve_ftapas_70,0.00026679039001464844,0.0,2787
NK,27,dynamic_weight,1.6773006916046143,0.0,21166
ZKC,20,greedy_simple,5.2928924560546875e-05,57.0,13595
ZKC,15,greedy_simple,3.5762786865234375e-05,1169.0,13664
ZKW,4,solve_ftapas_70,0.0002999305725097656,0.0,4134
ZKW,4,dynamic_weight,0.03405117988586426,0.0,2707
ZKC,25,branch_bound,31.801015853881836,0.0,24878
NK,10,dynamic_weight,0.14566564559936523,0.0,8644
NK,10,dynamic_weight,0.13518595695495605,0.0,13928
NK,27,solve_ftapas_50,0.030198335647583008,0.0,30381
NK,25,solve_ftapas_30,0.07820510864257812,0.0,21361
ZKW,10,solve_ftapas_70,0.0006847381591796875,0.0,21241
NK,20,solve_ftapas_15,0.027380943298339844,0.0,16384
NK,4,solve_ftapas_50,0.00024127960205078125,0.0,4422
ZKC,4,dynamic_cost,0.0001811981201171875,0.0,2718
ZKC,25,branch_bound,18.86734437942505,0.0,23192
ZKC,27,solve_ftapas_15,0.10780763626098633,11.0,21216
NK,25,solve_ftapas_15,0.1321566104888916,0.0,14993
NK,15,greedy_redux,5.2928924560546875e-05,0.0,10645
ZKC,4,solve_ftapas_70,0.00031566619873046875,0.0,2690
NK,15,greedy_redux,4.7206878662109375e-05,184.0,15262
ZKC,15,solve_ftapas_30,0.015117406845092773,0.0,13986
ZKC,20,dynamic_cost,0.03219127655029297,0.0,16553
NK,15,dynamic_weight,0.5017838478088379,0.0,14034
ZKW,10,solve_ftapas_15,0.004782915115356445,6.0,5105
ZKC,22,greedy_redux,6.747245788574219e-05,718.0,22892
ZKW,4,solve_ftapas_30,0.00032210350036621094,0.0,4201
ZKC,15,solve_ftapas_70,0.0075836181640625,96.0,15542
NK,25,greedy_redux,7.081031799316406e-05,0.0,23966
ZKC,10,solve_ftapas_50,0.0033063888549804688,82.0,10026
ZKW,4,solve_ftapas_15,0.00046443939208984375,0.0,4881
NK,27,solve_ftapas_50,0.04713606834411621,0.0,24302
NK,10,solve_ftapas_50,0.002005338668823242,0.0,2463
ZKW,10,dynamic_cost,0.0004620552062988281,0.0,6404
ZKC,27,branch_bound,80.72089576721191,0.0,23111
ZKC,22,solve_ftapas_15,0.09022307395935059,0.0,17506
ZKW,4,dynamic_weight,0.037862539291381836,0.0,2395
ZKC,25,solve_ftapas_30,0.06307697296142578,0.0,18989
ZKW,27,dynamic_weight,1.8471214771270752,0.0,3890
NK,4,solve_ftapas_15,0.0005860328674316406,0.0,1910
ZKC,15,dynamic_cost,0.013398408889770508,0.0,13041
NK,27,greedy_redux,8.869171142578125e-05,0.0,32734
ZKC,10,solve_ftapas_70,0.0020983219146728516,21.0,8961
NK,20,solve_ftapas_15,0.06500029563903809,7.0,19456
NK,27,branch_bound,1.1557788848876953,0.0,20367
NK,25,dynamic_weight,1.7522838115692139,0.0,909
ZKW,4,greedy_redux,7.43865966796875e-05,0.0,4469
ZKC,15,solve_ftapas_50,0.00810694694519043,0.0,11067
NK,20,solve_ftapas_70,0.013006448745727539,168.0,22664
ZKC,27,dynamic_weight,2.452806234359741,0.0,25942
NK,10,branch_bound,0.0007390975952148438,0.0,14158
NK,25,branch_bound,0.9818041324615479,0.0,22278
NK,10,dynamic_weight,0.2203693389892578,0.0,12683
ZKC,15,dynamic_cost,0.010530948638916016,0.0,12321
NK,25,solve_ftapas_15,0.06005740165710449,0.0,17606
NK,10,dynamic_weight,0.13605785369873047,0.0,7360
ZKC,15,greedy_simple,5.245208740234375e-05,1227.0,15870
ZKC,20,dynamic_weight,1.2438180446624756,0.0,20018
ZKW,10,solve_ftapas_70,0.0014832019805908203,0.0,4877
ZKC,25,solve_ftapas_30,0.06279969215393066,13.0,18918
ZKC,15,greedy_redux,6.031990051269531e-05,1649.0,13306
ZKC,20,branch_bound,1.643679141998291,0.0,19147
NK,4,greedy_simple,8.511543273925781e-05,89.0,4733
NK,10,dynamic_cost,0.004245281219482422,0.0,11348
ZKC,15,greedy_redux,6.341934204101562e-05,901.0,15256
NK,15,solve_ftapas_50,0.008136510848999023,0.0,14633
NK,10,greedy_simple,3.147125244140625e-05,0.0,3558
NK,10,dynamic_weight,0.18372297286987305,0.0,8326
ZKC,25,greedy_redux,8.869171142578125e-05,1188.0,21323
ZKW,4,solve_ftapas_50,0.00037288665771484375,0.0,3901
NK,27,greedy_redux,7.414817810058594e-05,138.0,14973
NK,10,solve_ftapas_50,0.002817392349243164,0.0,6875
ZKC,27,branch_bound,105.45707941055298,0.0,24145
ZKC,27,greedy_redux,0.00011515617370605469,312.0,21041
ZKC,15,greedy_redux,4.982948303222656e-05,152.0,14733
NK,4,branch_bound,0.0001327991485595703,0.0,5362
ZKW,4,solve_ftapas_70,0.0004673004150390625,0.0,4383
ZKW,25,dynamic_weight,1.9204366207122803,0.0,4326
NK,4,dynamic_weight,0.029958724975585938,0.0,4607
NK,4,solve_ftapas_50,0.00038242340087890625,0.0,2298
ZKC,25,dynamic_cost,0.05654191970825195,0.0,19522
ZKC,15,solve_ftapas_50,0.008694171905517578,25.0,10457
ZKC,25,dynamic_cost,0.059722185134887695,0.0,22965
NK,27,solve_ftapas_50,0.05020475387573242,0.0,31669
NK,15,solve_ftapas_70,0.008135557174682617,0.0,4823
NK,25,solve_ftapas_70,0.03206181526184082,0.0,19493
ZKW,4,greedy_simple,3.457069396972656e-05,459.0,1665
NK,22,solve_ftapas_50,0.02462005615234375,0.0,2452
ZKC,27,solve_ftapas_15,0.18942904472351074,8.0,25464
ZKC,20,dynamic_cost,0.10277891159057617,0.0,14112
ZKC,20,branch_bound,1.2227566242218018,0.0,17997
NK,22,solve_ftapas_30,0.022675752639770508,0.0,23280
ZKC,27,dynamic_cost,0.03402519226074219,0.0,20547
ZKW,15,solve_ftapas_30,0.0040950775146484375,0.0,4790
ZKW,15,solve_ftapas_70,0.003477811813354492,0.0,1764
ZKC,10,dynamic_cost,0.0011353492736816406,0.0,8105
NK,22,solve_ftapas_50,0.012734413146972656,0.0,26619
ZKC,4,greedy_simple,1.7881393432617188e-05,0.0,3561
NK,20,solve_ftapas_50,0.011483192443847656,0.0,5646
ZKC,20,greedy_simple,2.5987625122070312e-05,714.0,15322
ZKW,4,solve_ftapas_30,0.0002110004425048828,0.0,2422
ZKC,20,greedy_redux,3.218650817871094e-05,1475.0,17848
NK,10,dynamic_cost,0.0014028549194335938,0.0,9903
NK,4,dynamic_weight,0.013626337051391602,0.0,365
ZKC,4,dynamic_cost,2.4557113647460938e-05,0.0,3618
ZKC,10,greedy_redux,2.4557113647460938e-05,1128.0,8207
ZKW,4,solve_ftapas_30,0.0002205371856689453,0.0,3178
NK,22,solve_ftapas_15,0.04647374153137207,0.0,26749
ZKW,4,solve_ftapas_15,0.0002765655517578125,0.0,3311
NK,10,greedy_redux,2.3126602172851562e-05,0.0,9150
ZKC,15,greedy_redux,2.6702880859375e-05,0.0,12506
NK,20,dynamic_weight,0.40804553031921387,0.0,19549
NK,22,dynamic_weight,1.1564009189605713,0.0,14753
NK,20,greedy_simple,5.53131103515625e-05,0.0,10705
NK,10,greedy_redux,4.124641418457031e-05,0.0,8178
ZKC,22,solve_ftapas_70,0.017298221588134766,27.0,15940
ZKC,27,dynamic_weight,1.988358736038208,0.0,20651
NK,20,dynamic_weight,1.2264273166656494,0.0,27658
NK,27,solve_ftapas_15,0.18549299240112305,0.0,12044
ZKC,20,solve_ftapas_70,0.015279769897460938,10.0,16524
NK,4,dynamic_weight,0.01622605323791504,0.0,2614
ZKC,10,dynamic_cost,0.0020017623901367188,0.0,10072
NK,4,solve_ftapas_50,0.0003719329833984375,0.0,4162
ZKC,20,dynamic_cost,0.03325676918029785,0.0,19362
ZKW,4,dynamic_cost,2.7894973754882812e-05,0.0,4503
ZKC,15,solve_ftapas_30,0.011684417724609375,0.0,10522
ZKW,4,greedy_redux,9.632110595703125e-05,0.0,5015
NK,15,solve_ftapas_30,0.014824867248535156,0.0,19787
NK,25,greedy_simple,5.817413330078125e-05,168.0,29153
NK,10,dynamic_weight,0.2032930850982666,0.0,10500
ZKC,10,solve_ftapas_15,0.0064885616302490234,0.0,6682
ZKC,4,branch_bound,0.00015497207641601562,0.0,4690
ZKC,20,branch_bound,1.3868894577026367,0.0,19340
ZKC,25,dynamic_weight,2.0163087844848633,0.0,23652
NK,27,greedy_redux,8.082389831542969e-05,106.0,17840
ZKW,4,dynamic_weight,0.04172539710998535,0.0,2283
ZKW,10,dynamic_cost,0.0002713203430175781,0.0,5536
ZKW,25,solve_ftapas_70,0.01598381996154785,0.0,4605
ZKC,20,dynamic_cost,0.09247684478759766,0.0,17102
ZKC,10,branch_bound,0.003279447555541992,0.0,6920
ZKC,25,dynamic_cost,0.058222293853759766,0.0,23426
NK,22,solve_ftapas_50,0.029933929443359375,0.0,27460
NK,20,greedy_simple,4.8160552978515625e-05,0.0,14176
NK,15,branch_bound,0.0013206005096435547,0.0,4397
ZKC,4,solve_ftapas_30,0.0003883838653564453,22.0,3082
ZKC,15,solve_ftapas_50,0.010805845260620117,0.0,15680
NK,25,branch_bound,0.30615782737731934,0.0,22519
NK,27,dynamic_cost,0.08035731315612793,0.0,32134
ZKW,4,solve_ftapas_70,0.0003228187561035156,0.0,5310
ZKC,25,solve_ftapas_70,0.015795469284057617,43.0,23618
NK,22,greedy_simple,3.4809112548828125e-05,304.0,12116
ZKW,4,dynamic_cost,3.170967102050781e-05,0.0,2582
NK,27,solve_ftapas_50,0.02477121353149414,0.0,4929
ZKC,4,solve_ftapas_30,0.0002510547637939453,0.0,3132
ZKC,27,solve_ftapas_30,0.08563780784606934,5.0,22845
ZKC,20,greedy_redux,7.176399230957031e-05,1622.0,16618
ZKC,4,solve_ftapas_15,0.0005710124969482422,0.0,3128
NK,20,dynamic_cost,0.12832283973693848,0.0,27918
NK,20,solve_ftapas_30,0.03777956962585449,0.0,12639
ZKW,4,solve_ftapas_15,0.0005643367767333984,0.0,3230
NK,25,solve_ftapas_70,0.03270125389099121,0.0,28628
NK,27,branch_bound,0.130692720413208,0.0,28277
NK,25,greedy_redux,4.6253204345703125e-05,0.0,13374
ZKC,4,solve_ftapas_70,0.00022935867309570312,0.0,4110
ZKC,22,solve_ftapas_50,0.013092517852783203,47.0,17383
NK,4,greedy_simple,1.5497207641601562e-05,0.0,3972
NK,20,solve_ftapas_15,0.0686483383178711,0.0,8908
ZKW,4,solve_ftapas_30,0.0003509521484375,0.0,4054
ZKC,4,dynamic_weight,0.017843008041381836,0.0,3474
ZKW,4,solve_ftapas_30,0.00017333030700683594,0.0,27227
ZKC,22,solve_ftapas_50,0.01503753662109375,40.0,19601
NK,15,solve_ftapas_15,0.028664112091064453,0.0,10617
ZKC,22,dynamic_cost,0.019074201583862305,0.0,16476
NK,25,greedy_redux,5.221366882324219e-05,57.0,21297
ZKW,27,dynamic_weight,1.0242547988891602,0.0,4609
NK,20,solve_ftapas_70,0.006828784942626953,0.0,3796
NK,15,branch_bound,0.012061119079589844,0.0,10259
ZKW,10,greedy_redux,4.935264587402344e-05,0.0,6729
ZKC,10,dynamic_weight,0.20507144927978516,0.0,8604
ZKC,4,greedy_simple,2.7179718017578125e-05,0.0,3427
ZKC,15,greedy_simple,3.647804260253906e-05,568.0,12870
NK,10,dynamic_weight,0.13268208503723145,0.0,1601
NK,20,solve_ftapas_30,0.016318082809448242,0.0,23126
ZKW,4,dynamic_cost,2.9802322387695312e-05,0.0,1966
ZKC,27,greedy_redux,4.9114227294921875e-05,1122.0,23982
ZKW,4,dynamic_cost,3.1948089599609375e-05,0.0,7925
ZKW,4,solve_ftapas_30,0.0002162456512451172,0.0,2372
ZKC,20,dynamic_weight,1.0803649425506592,0.0,16545
ZKW,20,solve_ftapas_70,0.009394645690917969,0.0,4634
ZKW,10,branch_bound,0.0009763240814208984,0.0,3855
NK,10,solve_ftapas_30,0.0045011043548583984,0.0,13162
NK,27,dynamic_cost,0.17668867111206055,0.0,15059
ZKW,4,greedy_simple,2.6941299438476562e-05,456.0,943
NK,15,greedy_simple,2.2172927856445312e-05,0.0,14892
ZKW,25,greedy_redux,6.556510925292969e-05,0.0,3781
ZKC,4,solve_ftapas_15,0.0003402233123779297,0.0,2537
ZKW,15,greedy_simple,1.9550323486328125e-05,1629.0,4578
NK,10,greedy_simple,1.7642974853515625e-05,0.0,11996
ZKW,4,branch_bound,9.72747802734375e-05,0.0,7740
ZKW,15,greedy_redux,3.7670135498046875e-05,0.0,2982
ZKC,10,solve_ftapas_50,0.001413583755493164,37.0,8917
ZKW,4,branch_bound,8.797645568847656e-05,0.0,6943
ZKC,15,dynamic_weight,0.27219581604003906,0.0,12902
ZKC,27,solve_ftapas_70,0.04342222213745117,26.0,25544
ZKC,4,branch_bound,0.0001552104949951172,0.0,4157
ZKC,4,greedy_redux,7.009506225585938e-05,1352.0,3453
ZKC,10,solve_ftapas_50,0.003340005874633789,57.0,10342
ZKW,25,solve_ftapas_50,0.008870124816894531,0.0,5635
NK,20,solve_ftapas_30,0.022029399871826172,0.0,28320
ZKC,10,dynamic_cost,0.0015079975128173828,0.0,8876
ZKC,20,greedy_simple,4.673004150390625e-05,0.0,17581
NK,27,greedy_redux,3.4809112548828125e-05,387.0,13623
NK,10,solve_ftapas_50,0.0019528865814208984,0.0,5584
ZKC,22,solve_ftapas_30,0.02287602424621582,13.0,19499
NK,20,greedy_simple,3.123283386230469e-05,302.0,12855
NK,27,dynamic_cost,0.041390180587768555,0.0,26481
ZKC,22,solve_ftapas_50,0.015104532241821289,25.0,20963
ZKC,27,greedy_simple,4.00543212890625e-05,0.0,28045
NK,20,branch_bound,0.000423431396484375,0.0,24781
ZKC,10,dynamic_weight,0.08525466918945312,0.0,6917
NK,20,solve_ftapas_50,0.009731531143188477,0.0,23048
NK,25,dynamic_cost,0.02000570297241211,0.0,14582
ZKC,10,branch_bound,0.002918243408203125,0.0,9161
ZKW,15,branch_bound,0.0025975704193115234,0.0,6445
ZKC,25,dynamic_cost,0.0334324836730957,0.0,22554
ZKW,4,greedy_redux,6.29425048828125e-05,0.0,10782
NK,20,solve_ftapas_15,0.036023855209350586,0.0,24072
ZKW,4,solve_ftapas_50,0.00023245811462402344,0.0,5047
ZKW,25,greedy_simple,3.337860107421875e-05,955.0,5647
ZKC,22,greedy_simple,2.6226043701171875e-05,756.0,21813
ZKC,4,solve_ftapas_50,0.00018358230590820312,257.0,3546
ZKW,10,dynamic_cost,0.00032782554626464844,0.0,5559
ZKC,20,solve_ftapas_15,0.03888106346130371,5.0,19893
NK,15,dynamic_cost,0.0025806427001953125,0.0,6634
ZKC,20,dynamic_cost,0.021501541137695312,0.0,17007
NK,4,solve_ftapas_70,0.00021386146545410156,0.0,2120
ZKC,22,solve_ftapas_30,0.023591041564941406,8.0,18741
ZKC,15,solve_ftapas_30,0.00832676887512207,0.0,11799
NK,4,solve_ftapas_15,0.0003609657287597656,0.0,5646
ZKC,22,dynamic_cost,0.02577662467956543,0.0,21090
ZKC,25,branch_bound,39.90575933456421,0.0,24304
NK,20,branch_bound,0.02539539337158203,0.0,21118
ZKC,10,solve_ftapas_15,0.006456136703491211,0.0,9532
NK,10,solve_ftapas_30,0.0022935867309570312,0.0,2827
ZKW,25,solve_ftapas_70,0.007729291915893555,0.0,16350
ZKC,27,greedy_redux,0.0001201629638671875,1203.0,24346
NK,25,greedy_redux,6.318092346191406e-05,98.0,23676
NK,20,solve_ftapas_50,0.020051240921020508,0.0,19917
ZKW,25,branch_bound,0.01049494743347168,0.0,5473
NK,15,dynamic_weight,0.26848578453063965,0.0,11394
NK,4,greedy_redux,2.9802322387695312e-05,0.0,5646
NK,15,solve_ftapas_30,0.015885353088378906,0.0,14874
NK,22,solve_ftapas_50,0.03185582160949707,0.0,9663
ZKC,20,dynamic_weight,1.1579675674438477,0.0,17649
ZKC,22,solve_ftapas_15,0.08440375328063965,9.0,22038
NK,27,greedy_simple,4.0531158447265625e-05,11.0,21308
NK,4,greedy_redux,1.7404556274414062e-05,0.0,2614
ZKC,25,solve_ftapas_30,0.07910442352294922,12.0,22531
NK,27,solve_ftapas_15,0.1605699062347412,6.0,30551
NK,27,solve_ftapas_70,0.04084300994873047,0.0,37840
ZKC,10,solve_ftapas_15,0.007500886917114258,0.0,8577
ZKW,4,solve_ftapas_30,0.00039839744567871094,0.0,1407
ZKC,20,solve_ftapas_50,0.019672155380249023,0.0,15114
ZKW,10,branch_bound,0.0030477046966552734,0.0,6268
NK,27,solve_ftapas_15,0.1734938621520996,10.0,3206
NK,22,greedy_redux,6.604194641113281e-05,0.0,29158
NK,15,solve_ftapas_30,0.0125579833984375,0.0,4929
NK,10,branch_bound,0.0006055831909179688,0.0,4771
ZKC,10,greedy_redux,3.814697265625e-05,1046.0,7929
ZKC,10,solve_ftapas_30,0.0037643909454345703,0.0,8204
NK,15,dynamic_weight,0.47441887855529785,0.0,13735
ZKC,27,solve_ftapas_30,0.08678889274597168,17.0,20997
ZKC,20,dynamic_weight,1.175565481185913,0.0,18354
NK,4,solve_ftapas_70,0.0005064010620117188,286.0,2483
ZKC,22,solve_ftapas_30,0.05055999755859375,36.0,20388
ZKC,20,solve_ftapas_50,0.02214980125427246,0.0,17980
NK,27,dynamic_weight,1.8928215503692627,0.0,28202
NK,15,solve_ftapas_70,0.005777835845947266,0.0,14046
ZKC,15,greedy_redux,5.4836273193359375e-05,434.0,13202
ZKC,20,solve_ftapas_15,0.07785654067993164,2.0,19055
NK,27,greedy_redux,7.319450378417969e-05,0.0,27109
NK,25,dynamic_weight,1.526719570159912,0.0,30291
ZKC,27,dynamic_cost,0.2259659767150879,0.0,23169
NK,10,branch_bound,0.0002644062042236328,0.0,3400
ZKW,27,solve_ftapas_15,0.13925838470458984,0.0,2873
ZKW,4,solve_ftapas_70,0.0003123283386230469,0.0,3213
ZKW,4,solve_ftapas_50,0.0003275871276855469,0.0,3452
ZKC,4,solve_ftapas_30,0.0003905296325683594,0.0,3363
ZKC,4,branch_bound,0.00015425682067871094,0.0,2985
NK,20,dynamic_weight,1.1190993785858154,0.0,24312
ZKC,20,greedy_simple,5.125999450683594e-05,1448.0,17580
NK,10,branch_bound,0.0008692741394042969,0.0,4356
ZKC,22,solve_ftapas_30,0.039983510971069336,0.0,16548
NK,27,greedy_redux,7.414817810058594e-05,101.0,24302
NK,20,greedy_simple,4.172325134277344e-05,0.0,20988
ZKC,10,branch_bound,0.004450798034667969,0.0,10141
ZKC,27,branch_bound,36.86308693885803,0.0,24724
ZKC,20,dynamic_cost,0.025491714477539062,0.0,17189
ZKW,4,dynamic_weight,0.03823399543762207,0.0,6938
ZKC,20,solve_ftapas_50,0.015046358108520508,10.0,19447
ZKC,25,branch_bound,54.78779888153076,0.0,23234
ZKC,22,solve_ftapas_15,0.05217123031616211,5.0,17570
NK,25,greedy_redux,8.249282836914062e-05,479.0,24482
ZKW,4,solve_ftapas_15,0.0005509853363037109,0.0,2352
ZKC,25,solve_ftapas_70,0.02993178367614746,0.0,19175
ZKC,4,greedy_simple,4.267692565917969e-05,1706.0,3700
ZKC,10,dynamic_weight,0.2083737850189209,0.0,8225
ZKC,27,solve_ftapas_30,0.08062195777893066,0.0,21620
NK,15,greedy_redux,4.7206878662109375e-05,535.0,10468
ZKW,4,solve_ftapas_50,0.0003464221954345703,0.0,2256
ZKC,15,solve_ftapas_30,0.014458656311035156,49.0,12803
ZKC,15,dynamic_cost,0.011970043182373047,0.0,12505
NK,25,dynamic_weight,1.4705309867858887,0.0,23868
NK,4,greedy_redux,3.314018249511719e-05,0.0,3232
ZKW,15,solve_ftapas_70,0.003013134002685547,0.0,8021
ZKC,15,greedy_simple,3.743171691894531e-05,458.0,12034
ZKC,27,greedy_redux,7.081031799316406e-05,1390.0,23559
ZKC,15,branch_bound,0.13155531883239746,0.0,12928
ZKC,22,greedy_redux,6.29425048828125e-05,1598.0,19328
ZKC,22,solve_ftapas_70,0.023508310317993164,40.0,19353
ZKW,22,dynamic_cost,0.00034618377685546875,0.0,155900
NK,15,branch_bound,0.019603729248046875,0.0,9365
ZKC,15,solve_ftapas_30,0.012365341186523438,68.0,11425
ZKC,15,dynamic_cost,0.014724016189575195,0.0,14319
NK,25,dynamic_weight,1.900212049484253,0.0,13046
ZKW,4,greedy_redux,0.0001418590545654297,0.0,4669
NK,27,dynamic_cost,0.0415494441986084,0.0,18517
NK,25,solve_ftapas_30,0.06003284454345703,0.0,28182
NK,15,dynamic_cost,0.003537416458129883,0.0,9366
ZKC,20,solve_ftapas_70,0.018108129501342773,60.0,19459
ZKC,22,dynamic_weight,1.4839918613433838,0.0,20722
ZKC,27,dynamic_cost,0.06847214698791504,0.0,21173
ZKC,25,greedy_simple,6.413459777832031e-05,964.0,24057
ZKC,15,branch_bound,0.08493614196777344,0.0,12058
ZKC,4,solve_ftapas_30,0.00045037269592285156,0.0,3329
NK,10,greedy_simple,2.86102294921875e-05,0.0,0
NK,4,greedy_simple,1.6927719116210938e-05,0.0,0
NK,10,branch_bound,0.001125335693359375,0.0,11080
NK,27,solve_ftapas_70,0.037630558013916016,58.0,32171
ZKC,4,branch_bound,0.0001544952392578125,0.0,4338
NK,15,dynamic_cost,0.00860142707824707,0.0,15789
ZKW,27,solve_ftapas_70,0.017649412155151367,0.0,5636
NK,20,solve_ftapas_15,0.0664832592010498,0.0,19917
ZKC,25,solve_ftapas_30,0.07124471664428711,0.0,21652
NK,22,solve_ftapas_30,0.03441500663757324,0.0,19687
NK,10,branch_bound,0.0009655952453613281,0.0,9105
ZKC,27,dynamic_cost,0.0711674690246582,0.0,24784
NK,15,greedy_redux,5.626678466796875e-05,0.0,15436
ZKC,22,greedy_simple,4.506111145019531e-05,978.0,16249
NK,25,dynamic_weight,1.910964012145996,0.0,8118
NK,4,greedy_redux,3.0994415283203125e-05,0.0,1360
NK,10,dynamic_weight,0.3113846778869629,0.0,10139
NK,15,greedy_simple,3.552436828613281e-05,157.0,10517
