iid,dataset,size,key,elapsed,result,target
230,NK,10,solve_ftapas_15,0.008198261260986328,9927,9928
893,ZKW,10,solve_ftapas_15,0.0038559436798095703,6637,6637
1689,ZKW,4,solve_ftapas_15,0.0004978179931640625,2531,2531
120,NK,4,solve_ftapas_15,0.0005953311920166016,3018,3018
398,ZKW,22,solve_ftapas_15,0.06186485290527344,4828,4828
336,ZKC,4,solve_ftapas_15,0.0006570816040039062,3186,3186
17,ZKC,25,solve_ftapas_15,0.15924787521362305,21024,21032
418,NK,22,solve_ftapas_15,0.08941984176635742,21096,21096
58,NK,15,solve_ftapas_15,0.025751113891601562,1926,1926
193,ZKC,15,solve_ftapas_15,0.029111146926879883,11688,11699
321,NK,22,solve_ftapas_15,0.11042571067810059,14559,14559
116,ZKC,25,solve_ftapas_15,0.13334131240844727,19522,19522
261,NK,4,solve_ftapas_15,0.0006871223449707031,4733,4733
1643,ZKW,4,solve_ftapas_15,0.0006771087646484375,3055,3055
630,ZKW,4,solve_ftapas_15,0.0025572776794433594,3747,3747
76,NK,25,solve_ftapas_15,0.16547799110412598,25704,25704
137,NK,15,solve_ftapas_15,0.025503158569335938,3220,3220
379,ZKC,20,solve_ftapas_15,0.07037115097045898,14353,14353
75,ZKC,22,solve_ftapas_15,0.11589193344116211,19898,19898
193,NK,27,solve_ftapas_15,0.18127107620239258,26080,26080
221,ZKC,15,solve_ftapas_15,0.04467034339904785,14419,14419
265,NK,15,solve_ftapas_15,0.024792909622192383,9338,9338
160,ZKC,22,solve_ftapas_15,0.09536886215209961,16768,16783
546,ZKW,15,solve_ftapas_15,0.018105030059814453,6668,6668
124,ZKC,15,solve_ftapas_15,0.02654886245727539,12878,12878
223,NK,22,solve_ftapas_15,0.12466287612915039,29813,29813
183,NK,25,solve_ftapas_15,0.12875580787658691,20247,20247
166,ZKC,15,solve_ftapas_15,0.043054819107055664,13844,13844
1005,ZKW,10,solve_ftapas_15,0.006329059600830078,2738,2738
128,ZKC,25,solve_ftapas_15,0.16114091873168945,21959,21963
200,NK,15,solve_ftapas_15,0.0380861759185791,22810,22810
581,ZKW,15,solve_ftapas_15,0.011243104934692383,7450,7450
625,ZKW,10,solve_ftapas_15,0.003998994827270508,6482,6482
201,NK,27,solve_ftapas_15,0.20256400108337402,14198,14198
450,ZKC,27,solve_ftapas_15,0.20850896835327148,23369,23381
476,NK,20,solve_ftapas_15,0.06980013847351074,18752,18752
338,ZKC,4,solve_ftapas_15,0.0006730556488037109,3929,3929
281,NK,4,solve_ftapas_15,0.0014081001281738281,875,875
256,ZKC,22,solve_ftapas_15,0.0868217945098877,17697,17697
317,ZKC,10,solve_ftapas_15,0.00900411605834961,8509,8509
1294,ZKW,4,solve_ftapas_15,0.00042700767517089844,8542,8542
48,ZKC,4,solve_ftapas_15,0.0006558895111083984,3268,3268
169,NK,10,solve_ftapas_15,0.006819725036621094,11756,11756
107,NK,4,solve_ftapas_15,0.0005619525909423828,3340,3340
170,NK,22,solve_ftapas_15,0.13615107536315918,26656,26656
112,ZKC,22,solve_ftapas_15,0.10422301292419434,19856,19856
777,ZKW,4,solve_ftapas_15,0.0005340576171875,4776,4776
29,ZKW,4,solve_ftapas_15,0.0005810260772705078,3076,3076
58,ZKC,10,solve_ftapas_15,0.008352041244506836,7907,7907
134,ZKC,27,solve_ftapas_15,0.2381458282470703,26975,26993
460,ZKC,4,solve_ftapas_15,0.0007181167602539062,1355,1355
36,ZKW,10,solve_ftapas_15,0.005928993225097656,3844,3844
315,ZKC,10,solve_ftapas_15,0.007942914962768555,7423,7423
254,NK,4,solve_ftapas_15,0.00046896934509277344,1545,1545
219,NK,25,solve_ftapas_15,0.1638319492340088,10112,10112
156,NK,15,solve_ftapas_15,0.030070066452026367,16569,16569
389,NK,15,solve_ftapas_15,0.03467917442321777,14874,14874
274,NK,27,solve_ftapas_15,0.2129650115966797,29146,29146
175,ZKC,10,solve_ftapas_15,0.00944209098815918,9246,9246
313,NK,15,solve_ftapas_15,0.02621912956237793,6751,6751
23,NK,22,solve_ftapas_15,0.10674095153808594,28931,28931
59,NK,15,solve_ftapas_15,0.03791999816894531,2000,2000
494,ZKC,22,solve_ftapas_15,0.10515189170837402,18208,18208
280,NK,25,solve_ftapas_15,0.14629912376403809,25483,25483
1314,ZKW,4,solve_ftapas_15,0.0003998279571533203,270389,270389
464,NK,27,solve_ftapas_15,0.16560721397399902,14524,14524
455,NK,22,solve_ftapas_15,0.1109778881072998,12747,12747
241,ZKC,4,solve_ftapas_15,0.0008821487426757812,3467,3467
125,ZKC,10,solve_ftapas_15,0.00782012939453125,7791,7797
206,NK,20,solve_ftapas_15,0.07536506652832031,24781,24781
382,NK,15,solve_ftapas_15,0.030682086944580078,15550,15550
137,ZKC,27,solve_ftapas_15,0.22481489181518555,24728,24728
262,NK,4,solve_ftapas_15,0.0007889270782470703,5503,5503
161,NK,10,solve_ftapas_15,0.006672859191894531,8109,8109
316,NK,15,solve_ftapas_15,0.02923893928527832,4397,4397
461,NK,27,solve_ftapas_15,0.1859431266784668,17353,17353
311,NK,25,solve_ftapas_15,0.16729426383972168,10061,10061
833,ZKW,4,solve_ftapas_15,0.0005691051483154297,1621,1621
1848,ZKW,15,solve_ftapas_15,0.021975040435791016,4790,4790
386,ZKC,27,solve_ftapas_15,0.19378924369812012,20179,20181
295,ZKC,25,solve_ftapas_15,0.1670689582824707,21085,21085
358,NK,15,solve_ftapas_15,0.035677194595336914,6229,6229
93,ZKC,15,solve_ftapas_15,0.030183792114257812,12461,12461
337,NK,27,solve_ftapas_15,0.20778417587280273,32734,32734
482,ZKC,27,solve_ftapas_15,0.19774174690246582,21609,21630
376,NK,20,solve_ftapas_15,0.08618807792663574,21375,21375
210,NK,25,solve_ftapas_15,0.14872193336486816,18308,18308
65,ZKC,25,solve_ftapas_15,0.1758739948272705,24101,24101
253,ZKC,4,solve_ftapas_15,0.0006761550903320312,2175,2191
428,NK,27,solve_ftapas_15,0.1552901268005371,4534,4534
333,NK,15,solve_ftapas_15,0.03265786170959473,20273,20273
738,ZKW,22,solve_ftapas_15,0.06354689598083496,4433,4433
120,ZKC,25,solve_ftapas_15,0.19797301292419434,26756,26770
218,NK,20,solve_ftapas_15,0.08772802352905273,10821,10821
269,ZKC,25,solve_ftapas_15,0.1909620761871338,23566,23569
1690,ZKW,22,solve_ftapas_15,0.03520083427429199,11084,11084
428,ZKC,4,solve_ftapas_15,0.0007448196411132812,3855,3900
440,NK,27,solve_ftapas_15,0.17091083526611328,29727,29727
133,ZKC,15,solve_ftapas_15,0.03339695930480957,12647,12653
111,ZKC,25,solve_ftapas_15,0.15755701065063477,21287,21287
1810,ZKW,4,solve_ftapas_15,0.0006918907165527344,3672,3672
149,NK,25,solve_ftapas_15,0.1245269775390625,21446,21446
18,ZKC,4,solve_ftapas_15,0.0011348724365234375,4768,4795
32,NK,15,solve_ftapas_15,0.03253293037414551,10617,10617
198,NK,27,solve_ftapas_15,0.20807909965515137,12487,12487
1,ZKW,4,solve_ftapas_15,0.0004782676696777344,1207,1207
24,NK,15,solve_ftapas_15,0.030499935150146484,14864,14864
415,NK,22,solve_ftapas_15,0.11460399627685547,20384,20384
129,NK,20,solve_ftapas_15,0.06791090965270996,21529,21529
421,NK,10,solve_ftapas_15,0.0059702396392822266,2395,2395
388,NK,25,solve_ftapas_15,0.1441190242767334,29407,29407
47,ZKC,20,solve_ftapas_15,0.0831298828125,17692,17692
138,ZKC,20,solve_ftapas_15,0.0830841064453125,16080,16080
192,NK,25,solve_ftapas_15,0.14075279235839844,23961,23961
189,ZKC,10,solve_ftapas_15,0.009483098983764648,8929,8940
1181,ZKW,4,solve_ftapas_15,0.001714944839477539,2088,2088
424,NK,22,solve_ftapas_15,0.09360790252685547,4049,4049
1184,ZKW,4,solve_ftapas_15,0.0005240440368652344,6118,6118
205,NK,22,solve_ftapas_15,0.11662006378173828,29158,29158
56,NK,20,solve_ftapas_15,0.058415889739990234,17745,17745
469,ZKC,10,solve_ftapas_15,0.011137008666992188,10123,10123
82,NK,20,solve_ftapas_15,0.07701301574707031,8417,8417
40,ZKC,27,solve_ftapas_15,0.22867202758789062,25685,25685
167,ZKC,25,solve_ftapas_15,0.14949512481689453,19516,19526
241,ZKC,22,solve_ftapas_15,0.12038397789001465,21591,21591
1342,ZKW,4,solve_ftapas_15,0.0006248950958251953,4202,4202
28,ZKC,15,solve_ftapas_15,0.02887272834777832,13100,13100
484,ZKC,15,solve_ftapas_15,0.03334188461303711,11698,11698
478,ZKC,4,solve_ftapas_15,0.0006036758422851562,1743,1743
85,ZKC,15,solve_ftapas_15,0.03235316276550293,13227,13227
1533,ZKW,4,solve_ftapas_15,0.0007731914520263672,2241,2241
176,NK,27,solve_ftapas_15,0.19229578971862793,29372,29372
472,NK,22,solve_ftapas_15,0.08684515953063965,14076,14076
212,NK,4,solve_ftapas_15,0.0006747245788574219,0,0
180,ZKC,10,solve_ftapas_15,0.008411169052124023,8627,8627
149,NK,15,solve_ftapas_15,0.025798797607421875,9785,9785
405,NK,15,solve_ftapas_15,0.031262874603271484,14818,14818
478,ZKC,27,solve_ftapas_15,0.21561694145202637,23161,23169
161,ZKC,22,solve_ftapas_15,0.11288928985595703,19949,19955
397,NK,25,solve_ftapas_15,0.1636800765991211,14582,14582
439,ZKC,10,solve_ftapas_15,0.011277198791503906,8429,8429
202,ZKW,10,solve_ftapas_15,0.006576061248779297,3316,3316
313,NK,4,solve_ftapas_15,0.00046181678771972656,2268,2268
458,ZKC,27,solve_ftapas_15,0.21015405654907227,23449,23458
489,ZKC,22,solve_ftapas_15,0.11661982536315918,19992,20005
17,NK,4,solve_ftapas_15,0.0005750656127929688,0,0
40,ZKC,22,solve_ftapas_15,0.10730910301208496,20215,20224
515,ZKW,25,solve_ftapas_15,0.0771629810333252,5080,5080
403,ZKC,20,solve_ftapas_15,0.08860325813293457,19796,19802
215,ZKC,15,solve_ftapas_15,0.03540992736816406,15239,15256
232,NK,20,solve_ftapas_15,0.08536005020141602,28544,28544
435,ZKC,10,solve_ftapas_15,0.007706880569458008,7458,7458
373,NK,10,solve_ftapas_15,0.009601116180419922,8478,8478
81,NK,25,solve_ftapas_15,0.17497515678405762,14490,14490
387,NK,4,solve_ftapas_15,0.0010750293731689453,2385,2385
20,ZKC,4,solve_ftapas_15,0.0007622241973876953,3527,3527
163,ZKC,20,solve_ftapas_15,0.07787179946899414,16615,16637
1401,ZKW,10,solve_ftapas_15,0.008410930633544922,2097,2097
299,NK,22,solve_ftapas_15,0.10965800285339355,29121,29121
385,NK,20,solve_ftapas_15,0.07310962677001953,23081,23081
449,ZKC,20,solve_ftapas_15,0.09076881408691406,19256,19256
495,NK,4,solve_ftapas_15,0.0006351470947265625,2843,2843
210,ZKC,4,solve_ftapas_15,0.0006818771362304688,4723,4723
282,NK,25,solve_ftapas_15,0.15986204147338867,16450,16450
149,NK,27,solve_ftapas_15,0.20814990997314453,30487,30487
93,ZKC,27,solve_ftapas_15,0.19376587867736816,22133,22144
285,NK,15,solve_ftapas_15,0.029559850692749023,8336,8336
24,ZKC,25,solve_ftapas_15,0.1908411979675293,24947,24950
160,ZKC,15,solve_ftapas_15,0.0317230224609375,13390,13390
126,NK,27,solve_ftapas_15,0.17325305938720703,28758,28758
6,ZKC,20,solve_ftapas_15,0.08642005920410156,18632,18639
370,ZKC,15,solve_ftapas_15,0.03343510627746582,14061,14061
364,NK,22,solve_ftapas_15,0.10766100883483887,20928,20928
427,NK,27,solve_ftapas_15,0.18559718132019043,28568,28568
65,ZKC,4,solve_ftapas_15,0.0006589889526367188,2942,2942
415,ZKC,27,solve_ftapas_15,0.19734907150268555,22264,22264
183,ZKC,27,solve_ftapas_15,0.1829061508178711,20747,20747
210,ZKC,25,solve_ftapas_15,0.15768003463745117,20225,20225
884,ZKW,10,solve_ftapas_15,0.004567861557006836,6729,6729
486,ZKC,15,solve_ftapas_15,0.0327150821685791,11453,11453
497,ZKC,27,solve_ftapas_15,0.26758408546447754,27780,27787
108,NK,20,solve_ftapas_15,0.08783698081970215,25899,25899
113,NK,15,solve_ftapas_15,0.032362937927246094,16532,16532
320,ZKW,27,solve_ftapas_15,0.05608820915222168,10965,10965
585,ZKW,4,solve_ftapas_15,0.0007228851318359375,2626,2626
260,ZKC,10,solve_ftapas_15,0.010496139526367188,10524,10524
1738,ZKW,4,solve_ftapas_15,0.0005838871002197266,3508,3508
61,NK,10,solve_ftapas_15,0.0072557926177978516,0,0
176,ZKC,22,solve_ftapas_15,0.1316661834716797,20664,20679
1909,ZKW,4,solve_ftapas_15,0.0005528926849365234,6142,6142
65,NK,10,solve_ftapas_15,0.007462739944458008,11763,11763
465,NK,4,solve_ftapas_15,0.0007691383361816406,2140,2140
448,ZKC,20,solve_ftapas_15,0.0897207260131836,17759,17759
139,NK,25,solve_ftapas_15,0.15004587173461914,27859,27859
222,ZKC,22,solve_ftapas_15,0.11611008644104004,18510,18517
243,NK,10,solve_ftapas_15,0.0068857669830322266,10182,10182
2,ZKC,20,solve_ftapas_15,0.08532285690307617,17577,17577
328,NK,4,solve_ftapas_15,0.0007379055023193359,3162,3162
442,ZKW,4,solve_ftapas_15,0.0005009174346923828,5827,5827
35,ZKC,22,solve_ftapas_15,0.1066896915435791,17726,17727
223,ZKC,20,solve_ftapas_15,0.08380508422851562,16778,16778
1086,ZKW,22,solve_ftapas_15,0.08182024955749512,3599,3599
465,NK,10,solve_ftapas_15,0.011132001876831055,8963,8963
500,ZKW,4,solve_ftapas_15,0.0005450248718261719,3968,3968
326,NK,20,solve_ftapas_15,0.07126808166503906,25967,25967
900,ZKW,10,solve_ftapas_15,0.0041790008544921875,4814,4814
153,ZKC,27,solve_ftapas_15,0.22826075553894043,23968,23968
461,ZKC,15,solve_ftapas_15,0.03143715858459473,13435,13435
477,ZKC,25,solve_ftapas_15,0.15731406211853027,21218,21218
188,ZKC,25,solve_ftapas_15,0.17132902145385742,19888,19894
199,ZKC,20,solve_ftapas_15,0.07260322570800781,16124,16124
61,ZKC,20,solve_ftapas_15,0.08702778816223145,16941,16941
1484,ZKW,25,solve_ftapas_15,0.11063504219055176,3178,3178
2,NK,10,solve_ftapas_15,0.007582187652587891,1357,1357
121,ZKC,4,solve_ftapas_15,0.0007870197296142578,4332,4332
8,NK,27,solve_ftapas_15,0.17342901229858398,19105,19105
10,NK,10,solve_ftapas_15,0.010490179061889648,9767,9767
319,NK,4,solve_ftapas_15,0.0005590915679931641,1651,1712
285,ZKC,27,solve_ftapas_15,0.1809837818145752,20157,20157
147,NK,4,solve_ftapas_15,0.0009260177612304688,4518,4518
290,NK,25,solve_ftapas_15,0.16679596900939941,28859,28859
438,NK,20,solve_ftapas_15,0.09665083885192871,19173,19173
419,NK,4,solve_ftapas_15,0.0006501674652099609,5241,5241
419,ZKC,4,solve_ftapas_15,0.0006811618804931641,3409,3453
26,ZKC,22,solve_ftapas_15,0.14903879165649414,22428,22429
415,ZKC,20,solve_ftapas_15,0.08579015731811523,16958,16964
305,ZKC,25,solve_ftapas_15,0.16713500022888184,20957,20957
445,NK,4,solve_ftapas_15,0.0006799697875976562,2779,2779
103,ZKC,22,solve_ftapas_15,0.1235499382019043,19742,19742
271,NK,22,solve_ftapas_15,0.13044190406799316,26922,26922
364,NK,4,solve_ftapas_15,0.0006830692291259766,2164,2164
200,ZKC,4,solve_ftapas_15,0.0008208751678466797,4440,4440
103,NK,22,solve_ftapas_15,0.09024906158447266,13678,13678
73,NK,25,solve_ftapas_15,0.1846170425415039,24590,24590
65,ZKC,15,solve_ftapas_15,0.035025835037231445,13726,13726
7,NK,4,solve_ftapas_15,0.0007963180541992188,4607,4607
77,NK,20,solve_ftapas_15,0.06813287734985352,20537,20537
40,ZKC,4,solve_ftapas_15,0.0007271766662597656,2669,2669
159,NK,25,solve_ftapas_15,0.1733570098876953,30994,30994
381,ZKC,27,solve_ftapas_15,0.26074719429016113,25567,25568
1,NK,4,solve_ftapas_15,0.0004799365997314453,1129,1129
865,ZKW,4,solve_ftapas_15,0.0005259513854980469,5120,5120
110,NK,22,solve_ftapas_15,0.10270309448242188,15130,15130
1123,ZKW,10,solve_ftapas_15,0.006775856018066406,2702,2702
248,NK,15,solve_ftapas_15,0.03375697135925293,16789,16789
106,ZKC,22,solve_ftapas_15,0.10343503952026367,19321,19322
415,ZKC,25,solve_ftapas_15,0.16110491752624512,19965,19978
465,ZKC,4,solve_ftapas_15,0.0006830692291259766,3962,3962
181,NK,10,solve_ftapas_15,0.00810098648071289,8173,8183
317,NK,25,solve_ftapas_15,0.17910194396972656,15253,15253
1109,ZKW,4,solve_ftapas_15,0.0006611347198486328,2438,2438
13,ZKC,27,solve_ftapas_15,0.1979682445526123,22373,22381
100,NK,22,solve_ftapas_15,0.1014091968536377,25913,25913
85,NK,25,solve_ftapas_15,0.16903400421142578,24971,24971
30,ZKC,22,solve_ftapas_15,0.12073588371276855,20767,20767
412,ZKC,27,solve_ftapas_15,0.23535799980163574,23244,23244
933,ZKW,22,solve_ftapas_15,0.0929419994354248,3474,3474
487,NK,20,solve_ftapas_15,0.07592296600341797,12231,12231
984,ZKW,10,solve_ftapas_15,0.004686832427978516,6365,6365
96,NK,22,solve_ftapas_15,0.1111140251159668,23771,23771
274,NK,22,solve_ftapas_15,0.09540033340454102,12088,12088
1939,ZKW,20,solve_ftapas_15,0.0701131820678711,3213,3213
179,NK,20,solve_ftapas_15,0.07164907455444336,14152,14152
296,NK,10,solve_ftapas_15,0.009947776794433594,11641,11641
349,NK,10,solve_ftapas_15,0.006614208221435547,7940,7940
214,ZKC,27,solve_ftapas_15,0.22554302215576172,23908,23934
460,NK,22,solve_ftapas_15,0.1224822998046875,27403,27403
455,ZKW,4,solve_ftapas_15,0.00047779083251953125,6806,6806
275,ZKC,15,solve_ftapas_15,0.03558611869812012,14637,14637
349,NK,15,solve_ftapas_15,0.02796483039855957,12068,12068
407,NK,15,solve_ftapas_15,0.028223037719726562,15337,15337
60,NK,27,solve_ftapas_15,0.1782090663909912,12240,12240
291,NK,20,solve_ftapas_15,0.06741619110107422,20591,20591
43,ZKC,22,solve_ftapas_15,0.11507201194763184,19546,19546
113,NK,10,solve_ftapas_15,0.008346796035766602,11426,11426
141,ZKC,4,solve_ftapas_15,0.0009489059448242188,4468,4468
114,NK,15,solve_ftapas_15,0.038182973861694336,21987,21987
450,NK,10,solve_ftapas_15,0.008737802505493164,8047,8047
62,NK,4,solve_ftapas_15,0.0005278587341308594,2537,2537
390,NK,10,solve_ftapas_15,0.008388757705688477,0,0
34,ZKC,4,solve_ftapas_15,0.0010738372802734375,3748,3748
167,ZKC,22,solve_ftapas_15,0.13285517692565918,20644,20652
21,ZKC,22,solve_ftapas_15,0.11834502220153809,19782,19782
1341,ZKW,25,solve_ftapas_15,0.13639402389526367,2666,2666
40,NK,4,solve_ftapas_15,0.0007312297821044922,2310,2310
158,NK,25,solve_ftapas_15,0.12033915519714355,18013,18013
408,NK,22,solve_ftapas_15,0.11126184463500977,25056,25056
245,ZKC,15,solve_ftapas_15,0.03366589546203613,12382,12382
271,ZKC,10,solve_ftapas_15,0.010406970977783203,9576,9576
879,ZKW,4,solve_ftapas_15,0.0005631446838378906,4369,4369
915,ZKW,4,solve_ftapas_15,0.0006310939788818359,2767,2767
264,ZKC,25,solve_ftapas_15,0.18091487884521484,24230,24238
377,ZKC,15,solve_ftapas_15,0.029237031936645508,11450,11450
345,ZKC,10,solve_ftapas_15,0.009384870529174805,10416,10416
493,ZKC,10,solve_ftapas_15,0.010593175888061523,9700,9719
193,ZKC,20,solve_ftapas_15,0.09226202964782715,17994,18008
76,ZKC,15,solve_ftapas_15,0.03592801094055176,14926,14926
483,ZKC,25,solve_ftapas_15,0.17957115173339844,23761,23776
438,ZKC,20,solve_ftapas_15,0.08735895156860352,17431,17446
279,NK,4,solve_ftapas_15,0.0008451938629150391,4297,4297
186,ZKC,27,solve_ftapas_15,0.2043147087097168,21267,21267
112,ZKC,27,solve_ftapas_15,0.2582976818084717,28099,28104
292,ZKC,4,solve_ftapas_15,0.0007491111755371094,4881,4881
370,NK,10,solve_ftapas_15,0.0067272186279296875,8181,8181
116,ZKW,4,solve_ftapas_15,0.00045680999755859375,7144,7144
138,ZKW,10,solve_ftapas_15,0.005842924118041992,2802,2802
370,NK,27,solve_ftapas_15,0.2347393035888672,3540,3540
285,ZKC,15,solve_ftapas_15,0.034474849700927734,12678,12678
457,ZKC,10,solve_ftapas_15,0.010033130645751953,9527,9527
159,ZKC,25,solve_ftapas_15,0.1642627716064453,21091,21091
155,ZKW,4,solve_ftapas_15,0.0007328987121582031,1935,1935
1843,ZKW,4,solve_ftapas_15,0.0004353523254394531,13325,13325
117,ZKW,4,solve_ftapas_15,0.0005822181701660156,4480,4480
255,ZKC,4,solve_ftapas_15,0.0006852149963378906,4427,4427
441,NK,22,solve_ftapas_15,0.10032415390014648,16504,16504
288,NK,22,solve_ftapas_15,0.1074988842010498,6033,6033
195,ZKC,25,solve_ftapas_15,0.1796250343322754,21867,21867
220,ZKW,4,solve_ftapas_15,0.0005059242248535156,2835,2835
1795,ZKW,4,solve_ftapas_15,0.0005612373352050781,7928,7928
384,NK,10,solve_ftapas_15,0.009283065795898438,13030,13030
144,ZKC,15,solve_ftapas_15,0.02842116355895996,11629,11635
1082,ZKW,4,solve_ftapas_15,0.0005743503570556641,1899,1899
296,ZKC,25,solve_ftapas_15,0.1917097568511963,23192,23192
44,ZKC,10,solve_ftapas_15,0.008787870407104492,9088,9088
635,ZKW,4,solve_ftapas_15,0.0005469322204589844,2909,2909
353,NK,4,solve_ftapas_15,0.0010707378387451172,2215,2215
486,ZKW,4,solve_ftapas_15,0.0006079673767089844,2577,2577
322,ZKC,15,solve_ftapas_15,0.024246931076049805,11014,11014
443,NK,15,solve_ftapas_15,0.0342869758605957,17975,17975
1971,ZKW,4,solve_ftapas_15,0.0008778572082519531,4428,4428
112,ZKC,20,solve_ftapas_15,0.08080387115478516,18419,18426
94,ZKC,4,solve_ftapas_15,0.0007238388061523438,3602,3602
214,NK,25,solve_ftapas_15,0.19332671165466309,35222,35222
91,NK,22,solve_ftapas_15,0.10801219940185547,24171,24171
42,NK,20,solve_ftapas_15,0.07677721977233887,13808,13808
142,NK,15,solve_ftapas_15,0.03551316261291504,15829,15829
444,ZKC,10,solve_ftapas_15,0.009710073471069336,7849,7849
90,ZKC,27,solve_ftapas_15,0.30869507789611816,25511,25516
50,ZKC,20,solve_ftapas_15,0.09081101417541504,20253,20257
236,NK,4,solve_ftapas_15,0.0005249977111816406,2013,2013
63,NK,22,solve_ftapas_15,0.10466885566711426,28392,28392
68,ZKC,22,solve_ftapas_15,0.12209892272949219,20896,20896
237,ZKW,15,solve_ftapas_15,0.025033950805664062,2881,2881
1051,ZKW,4,solve_ftapas_15,0.0005331039428710938,3717,3717
1001,ZKW,4,solve_ftapas_15,0.0006058216094970703,2225,2225
55,ZKC,25,solve_ftapas_15,0.1572432518005371,20923,20923
491,ZKC,4,solve_ftapas_15,0.000804901123046875,2515,2515
267,ZKC,4,solve_ftapas_15,0.0007121562957763672,3376,3376
723,ZKW,20,solve_ftapas_15,0.037420034408569336,6561,6561
259,NK,20,solve_ftapas_15,0.08094286918640137,22087,22087
333,NK,4,solve_ftapas_15,0.0007300376892089844,4050,4050
879,ZKW,15,solve_ftapas_15,0.01752018928527832,5588,5588
403,ZKC,10,solve_ftapas_15,0.00905919075012207,7228,7238
1941,ZKW,4,solve_ftapas_15,0.0004780292510986328,6617,6617
1689,ZKW,20,solve_ftapas_15,0.0939180850982666,2097,2097
194,NK,27,solve_ftapas_15,0.2168102264404297,14513,14513
105,NK,15,solve_ftapas_15,0.03336811065673828,14899,14899
243,ZKW,4,solve_ftapas_15,0.0006551742553710938,1770,1770
7,NK,15,solve_ftapas_15,0.0371549129486084,19142,19142
82,NK,10,solve_ftapas_15,0.011178970336914062,7289,7289
194,ZKC,22,solve_ftapas_15,0.11255502700805664,18177,18177
36,NK,25,solve_ftapas_15,0.13072705268859863,5812,5812
