target,best_score,batch_size,mutation_rate,init_method,runtime
25679,23316,10,0.16,random,3.001567840576172
43413,40196,10,0.16,random,3.00062894821167
37444,33704,10,0.16,random,3.0012049674987793
47488,45232,10,0.16,random,3.001134157180786
50757,47791,10,0.16,random,3.0004239082336426
40704,36757,10,0.16,random,3.0008842945098877
45571,40618,10,0.16,random,3.0014641284942627
18186,17958,10,0.16,random,3.0000498294830322
41596,38098,10,0.16,random,3.001837968826294
55841,53095,10,0.16,random,3.0021817684173584
31840,28741,10,0.16,random,3.001899003982544
43131,38387,10,0.16,random,3.0012571811676025
38758,34873,10,0.16,random,3.000250816345215
43208,40766,10,0.16,random,3.0020580291748047
50742,47954,10,0.16,random,3.000708818435669
45119,41601,10,0.16,random,3.0020718574523926
53207,50435,10,0.16,random,3.001856803894043
39321,35809,10,0.16,random,3.000588893890381
46883,46140,10,0.16,random,3.000497817993164
33666,30609,10,0.16,random,3.0022997856140137
50603,47113,10,0.16,random,3.0006189346313477
43343,40387,10,0.16,random,3.0004327297210693
18007,18007,10,0.16,random,3.00065016746521
52258,50945,10,0.16,random,3.00062894821167
27772,25592,10,0.16,random,3.0002880096435547
55122,51680,10,0.16,random,3.0001862049102783
51393,49060,10,0.16,random,3.001725912094116
56332,55012,10,0.16,random,3.001681089401245
19901,19901,10,0.16,random,3.0000202655792236
53330,49888,10,0.16,random,3.0008480548858643
15470,15080,10,0.16,random,3.0020742416381836
34572,32704,10,0.16,random,3.000114917755127
25628,24959,10,0.16,random,3.000861883163452
38667,33935,10,0.32,random,3.0019640922546387
44321,39766,10,0.32,random,3.002283811569214
48073,45375,10,0.32,random,3.002068042755127
49784,49068,10,0.32,random,3.0060248374938965
35770,31294,10,0.32,random,3.0023350715637207
50428,44154,10,0.32,random,3.000108003616333
45176,38903,10,0.32,random,3.0027499198913574
47153,47153,10,0.32,random,3.001689910888672
39180,34033,10,0.32,random,3.0004637241363525
41567,38165,10,0.32,random,3.001528024673462
13813,8634,10,0.32,random,3.000051975250244
33621,29982,10,0.32,random,3.001451015472412
43182,39135,10,0.32,random,3.0010640621185303
45967,43179,10,0.32,random,3.0017762184143066
43222,38263,10,0.32,random,3.00211501121521
46847,42517,10,0.32,random,3.001288890838623
59121,54373,10,0.32,random,3.002098798751831
25679,23403,10,0.32,random,3.00036883354187
37444,33928,10,0.32,random,3.001254081726074
43413,39241,10,0.32,random,3.00203275680542
47488,43906,10,0.32,random,3.0010759830474854
50757,44980,10,0.32,random,3.000541925430298
40704,36597,10,0.32,random,3.0006937980651855
45571,39462,10,0.32,random,3.0008678436279297
18186,9835,10,0.32,random,3.000108003616333
41596,36909,10,0.32,random,3.000633955001831
31840,27925,10,0.32,random,3.000541925430298
55841,51248,10,0.32,random,3.002204179763794
43131,36477,10,0.32,random,3.0001440048217773
38758,34244,10,0.32,random,3.0002079010009766
43208,39114,10,0.32,random,3.000060796737671
50742,47102,10,0.32,random,3.0010831356048584
45119,41856,10,0.32,random,3.0014138221740723
53207,49403,10,0.32,random,3.002189874649048
39321,33860,10,0.32,random,3.0006399154663086
46883,46491,10,0.32,random,3.000549793243408
33666,29888,10,0.32,random,3.0000760555267334
50603,48382,10,0.32,random,3.000002145767212
43343,38524,10,0.32,random,3.0019330978393555
18007,11996,10,0.32,random,3.000947952270508
27772,25508,10,0.32,random,3.001986265182495
52258,48909,10,0.32,random,3.0011749267578125
55122,51397,10,0.32,random,3.0006699562072754
51393,47219,10,0.32,random,3.0015652179718018
56332,55497,10,0.32,random,3.0019469261169434
19901,13388,10,0.32,random,3.0016701221466064
53330,49032,10,0.32,random,3.0002551078796387
34572,31993,10,0.32,random,3.0014209747314453
15470,10453,10,0.32,random,3.002000093460083
25628,22836,10,0.32,random,3.0022590160369873
38667,34235,20,0.0,random,3.000262975692749
44321,39699,20,0.0,random,3.000943183898926
48073,45970,20,0.0,random,3.0046279430389404
49784,49299,20,0.0,random,3.000887155532837
45176,42435,20,0.0,random,3.0022778511047363
35770,30417,20,0.0,random,3.003108263015747
50428,45873,20,0.0,random,3.003546953201294
47153,47153,20,0.0,random,3.0020968914031982
39180,35242,20,0.0,random,3.002007007598877
41567,37059,20,0.0,random,3.004136085510254
13813,12156,20,0.0,random,3.001329183578491
33621,27037,20,0.0,random,3.0030319690704346
43182,38340,20,0.0,random,3.0040457248687744
45967,44679,20,0.0,random,3.0008490085601807
43222,39570,20,0.0,random,3.003702163696289
46847,43613,20,0.0,random,3.000568151473999
25679,22513,20,0.0,random,3.001779794692993
59121,55193,20,0.0,random,3.0038228034973145
37444,31070,20,0.0,random,3.0001909732818604
43413,43224,20,0.0,random,3.0039150714874268
47488,46948,20,0.0,random,3.0014328956604004
50757,47925,20,0.0,random,3.0014941692352295
40704,38734,20,0.0,random,3.001051902770996
45571,39456,20,0.0,random,3.001107931137085
18186,11397,20,0.0,random,3.0014429092407227
41596,37147,20,0.0,random,3.0002810955047607
55841,55240,20,0.0,random,3.0013351440429688
31840,29887,20,0.0,random,3.001260995864868
43131,35527,20,0.0,random,3.00150203704834
38758,33324,20,0.0,random,3.002044200897217
43208,40992,20,0.0,random,3.0007779598236084
50742,50300,20,0.0,random,3.0004851818084717
45119,43835,20,0.0,random,3.002134084701538
53207,51990,20,0.0,random,3.000128984451294
39321,32295,20,0.0,random,3.0007448196411133
46883,46750,20,0.0,random,3.003262996673584
33666,28548,20,0.0,random,3.003756046295166
50603,48697,20,0.0,random,3.0008041858673096
43343,41277,20,0.0,random,3.002487897872925
18007,11557,20,0.0,random,3.002052068710327
52258,51784,20,0.0,random,3.0019850730895996
27772,24941,20,0.0,random,3.000901937484741
55122,53663,20,0.0,random,3.0010287761688232
51393,50474,20,0.0,random,3.002995014190674
56332,56332,20,0.0,random,3.0017850399017334
19901,14684,20,0.0,random,3.0031559467315674
15470,11283,20,0.0,random,3.002351760864258
53330,51589,20,0.0,random,3.0062201023101807
34572,28933,20,0.0,random,3.004347085952759
25628,20686,20,0.0,random,3.004166841506958
38667,38438,20,0.01,random,3.0016188621520996
44321,44065,20,0.01,random,3.000469207763672
48073,48073,20,0.01,random,3.0030949115753174
49784,49784,20,0.01,random,3.0016560554504395
35770,34955,20,0.01,random,3.003891944885254
45176,45176,20,0.01,random,3.0007050037384033
50428,50278,20,0.01,random,3.0030040740966797
47153,47153,20,0.01,random,3.0023088455200195
39180,38907,20,0.01,random,3.0027430057525635
41567,41308,20,0.01,random,3.0037288665771484
13813,13680,20,0.01,random,3.0008981227874756
33621,33224,20,0.01,random,3.000901699066162
43182,42670,20,0.01,random,3.0002729892730713
45967,45967,20,0.01,random,3.000641107559204
43222,43095,20,0.01,random,3.003641128540039
46847,46847,20,0.01,random,3.0006020069122314
59121,59121,20,0.01,random,3.0031509399414062
25679,25464,20,0.01,random,3.0009889602661133
37444,36909,20,0.01,random,3.002340078353882
43413,43384,20,0.01,random,3.0029687881469727
47488,47488,20,0.01,random,3.000659942626953
50757,50757,20,0.01,random,3.003375768661499
40704,40168,20,0.01,random,3.0037219524383545
45571,45571,20,0.01,random,3.000365734100342
18186,18186,20,0.01,random,3.0039777755737305
55841,55841,20,0.01,random,3.0031449794769287
41596,40799,20,0.01,random,3.0035030841827393
31840,31701,20,0.01,random,3.0037598609924316
43131,42695,20,0.01,random,3.0039899349212646
38758,38148,20,0.01,random,3.002603054046631
43208,43088,20,0.01,random,3.0022950172424316
50742,50742,20,0.01,random,3.0012831687927246
45119,45119,20,0.01,random,3.0014398097991943
53207,53207,20,0.01,random,3.002690076828003
39321,39321,20,0.01,random,3.00384783744812
46883,46883,20,0.01,random,3.00248384475708
33666,33559,20,0.01,random,3.0039219856262207
50603,50603,20,0.01,random,3.000530958175659
43343,43343,20,0.01,random,3.001154899597168
18007,18007,20,0.01,random,3.004026174545288
52258,52258,20,0.01,random,3.001190185546875
27772,27371,20,0.01,random,3.001807689666748
55122,54824,20,0.01,random,3.0019588470458984
51393,51143,20,0.01,random,3.0006301403045654
56332,56332,20,0.01,random,3.0005178451538086
19901,19901,20,0.01,random,3.0005712509155273
53330,53270,20,0.01,random,3.002232074737549
15470,15470,20,0.01,random,3.00274920463562
34572,34335,20,0.01,random,3.0005459785461426
25628,25007,20,0.01,random,3.002746820449829
38667,38667,20,0.02,random,3.0016191005706787
48073,48073,20,0.02,random,3.001032829284668
44321,44321,20,0.02,random,3.003262996673584
35770,35770,20,0.02,random,3.0028421878814697
49784,49784,20,0.02,random,3.003591299057007
45176,45176,20,0.02,random,3.000109910964966
50428,50428,20,0.02,random,3.0008351802825928
47153,47153,20,0.02,random,3.000438928604126
39180,39180,20,0.02,random,3.0030670166015625
41567,41441,20,0.02,random,3.0023961067199707
13813,13680,20,0.02,random,3.0013020038604736
33621,33192,20,0.02,random,3.0038437843322754
43182,43182,20,0.02,random,3.0021579265594482
45967,45967,20,0.02,random,3.0038342475891113
43222,43222,20,0.02,random,3.0035898685455322
59121,59121,20,0.02,random,3.001286029815674
46847,46847,20,0.02,random,3.0029208660125732
25679,25321,20,0.02,random,3.0008513927459717
43413,43413,20,0.02,random,3.002342939376831
37444,37444,20,0.02,random,3.0004398822784424
47488,47488,20,0.02,random,3.0037341117858887
50757,50757,20,0.02,random,3.000838041305542
40704,40704,20,0.02,random,3.00034499168396
45571,45571,20,0.02,random,3.001053810119629
18186,18186,20,0.02,random,3.0015270709991455
41596,41596,20,0.02,random,3.0039138793945312
55841,55841,20,0.02,random,3.0028698444366455
31840,31840,20,0.02,random,3.0014429092407227
43131,43131,20,0.02,random,3.0030159950256348
38758,38400,20,0.02,random,3.0042612552642822
43208,43208,20,0.02,random,3.0012009143829346
50742,50742,20,0.02,random,3.0011720657348633
45119,45119,20,0.02,random,3.001377582550049
53207,53207,20,0.02,random,3.003237724304199
39321,39321,20,0.02,random,3.0023369789123535
46883,46883,20,0.02,random,3.0015389919281006
50603,50603,20,0.02,random,3.000176191329956
33666,33666,20,0.02,random,3.0029680728912354
43343,43343,20,0.02,random,3.0037100315093994
18007,17826,20,0.02,random,3.0014960765838623
52258,52258,20,0.02,random,3.000378131866455
27772,27645,20,0.02,random,3.0011401176452637
55122,55122,20,0.02,random,3.0006659030914307
51393,51393,20,0.02,random,3.0026707649230957
56332,56332,20,0.02,random,3.002767324447632
19901,19901,20,0.02,random,3.0036118030548096
53330,53330,20,0.02,random,3.000537157058716
15470,15373,20,0.02,random,3.003377914428711
34572,34502,20,0.02,random,3.001911163330078
25628,25628,20,0.02,random,3.0009448528289795
38667,38173,20,0.04,random,3.0033910274505615
44321,42758,20,0.04,random,3.0008509159088135
48073,47596,20,0.04,random,3.000836133956909
49784,49784,20,0.04,random,3.002081871032715
35770,34665,20,0.04,random,3.002622127532959
45176,44244,20,0.04,random,3.003040075302124
50428,50264,20,0.04,random,3.002218008041382
47153,47118,20,0.04,random,3.00197696685791
41567,40902,20,0.04,random,3.0017318725585938
39180,38515,20,0.04,random,3.0035200119018555
13813,13813,20,0.04,random,3.000170946121216
33621,32609,20,0.04,random,3.000926971435547
43182,41993,20,0.04,random,3.0008840560913086
45967,45496,20,0.04,random,3.0040090084075928
43222,42001,20,0.04,random,3.0019466876983643
59121,58367,20,0.04,random,3.002197027206421
46847,46409,20,0.04,random,3.004241943359375
25679,25441,20,0.04,random,3.0039660930633545
43413,43315,20,0.04,random,3.0005111694335938
37444,37269,20,0.04,random,3.000818967819214
47488,47488,20,0.04,random,3.002202033996582
50757,50043,20,0.04,random,3.0023348331451416
40704,39627,20,0.04,random,3.00174617767334
45571,44686,20,0.04,random,3.0008320808410645
18186,18186,20,0.04,random,3.0031681060791016
41596,40847,20,0.04,random,3.001361131668091
55841,55568,20,0.04,random,3.0001649856567383
31840,31203,20,0.04,random,3.000365734100342
43131,41654,20,0.04,random,3.0003249645233154
38758,37781,20,0.04,random,3.002315044403076
43208,43088,20,0.04,random,3.002413749694824
50742,50359,20,0.04,random,3.0009162425994873
45119,44782,20,0.04,random,3.001678228378296
53207,53207,20,0.04,random,3.0039427280426025
39321,38485,20,0.04,random,3.0014872550964355
46883,46883,20,0.04,random,3.001540184020996
33666,33050,20,0.04,random,3.0017640590667725
50603,50225,20,0.04,random,3.001845121383667
43343,42780,20,0.04,random,3.0014190673828125
18007,18007,20,0.04,random,3.0017549991607666
52258,52094,20,0.04,random,3.000101089477539
27772,27123,20,0.04,random,3.0038037300109863
51393,50945,20,0.04,random,3.001434803009033
55122,55122,20,0.04,random,3.0041089057922363
56332,56332,20,0.04,random,3.003347873687744
19901,19901,20,0.04,random,3.0025129318237305
53330,52968,20,0.04,random,3.001554012298584
15470,15470,20,0.04,random,3.00018310546875
34572,34157,20,0.04,random,3.0009682178497314
25628,25295,20,0.04,random,3.0001180171966553
38667,37189,20,0.08,random,3.0003740787506104
44321,43130,20,0.08,random,3.000662088394165
48073,46942,20,0.08,random,3.0000250339508057
49784,48847,20,0.08,random,3.001417875289917
35770,33535,20,0.08,random,3.0018560886383057
45176,43439,20,0.08,random,3.000854015350342
50428,47347,20,0.08,random,3.001267194747925
47153,47153,20,0.08,random,3.0039942264556885
41567,40468,20,0.08,random,3.0000979900360107
39180,36782,20,0.08,random,3.005830764770508
13813,13813,20,0.08,random,3.000753164291382
33621,31964,20,0.08,random,3.0011072158813477
43182,41306,20,0.08,random,3.0006940364837646
45967,44532,20,0.08,random,3.0032598972320557
43222,41110,20,0.08,random,3.003119707107544
46847,44766,20,0.08,random,3.0042619705200195
59121,57038,20,0.08,random,3.002277135848999
25679,24275,20,0.08,random,3.001923084259033
43413,42480,20,0.08,random,3.0004098415374756
37444,35530,20,0.08,random,3.000514030456543
47488,45954,20,0.08,random,3.001323938369751
50757,49468,20,0.08,random,3.00394606590271
40704,38374,20,0.08,random,3.0025081634521484
45571,41840,20,0.08,random,3.002087116241455
18186,18186,20,0.08,random,3.0034000873565674
41596,39017,20,0.08,random,3.003708839416504
55841,53891,20,0.08,random,3.0023880004882812
31840,30263,20,0.08,random,3.0001277923583984
38758,36491,20,0.08,random,3.0002989768981934
43131,39857,20,0.08,random,3.003516912460327
43208,41814,20,0.08,random,3.0000808238983154
50742,49502,20,0.08,random,3.0029067993164062
45119,43635,20,0.08,random,3.0016090869903564
53207,50837,20,0.08,random,3.0029218196868896
39321,37290,20,0.08,random,3.001295804977417
33666,31717,20,0.08,random,3.000250816345215
46883,46778,20,0.08,random,3.001703977584839
50603,48619,20,0.08,random,3.0014760494232178
43343,41903,20,0.08,random,3.0033020973205566
18007,17826,20,0.08,random,3.0027053356170654
52258,51056,20,0.08,random,3.0016441345214844
27772,26849,20,0.08,random,3.001988172531128
55122,53754,20,0.08,random,3.0001139640808105
56332,54900,20,0.08,random,3.001347064971924
51393,49346,20,0.08,random,3.002772092819214
19901,19643,20,0.08,random,3.0038793087005615
53330,51192,20,0.08,random,3.0033321380615234
15470,15470,20,0.08,random,3.001070976257324
34572,32734,20,0.08,random,3.0023651123046875
25628,25171,20,0.08,random,3.002405881881714
38667,35142,20,0.16,random,3.0042197704315186
44321,39899,20,0.16,random,3.0034799575805664
48073,44984,20,0.16,random,3.001551866531372
49784,48660,20,0.16,random,3.000330924987793
35770,32155,20,0.16,random,3.002998113632202
45176,41655,20,0.16,random,3.0005571842193604
50428,45825,20,0.16,random,3.0036890506744385
39180,34690,20,0.16,random,3.0033299922943115
47153,47087,20,0.16,random,3.0039780139923096
41567,37407,20,0.16,random,3.0034868717193604
13813,13680,20,0.16,random,3.0031979084014893
33621,30113,20,0.16,random,3.0026297569274902
43182,39273,20,0.16,random,3.0033669471740723
45967,42931,20,0.16,random,3.002234935760498
43222,40351,20,0.16,random,3.0021235942840576
46847,42853,20,0.16,random,3.001610040664673
59121,52852,20,0.16,random,3.0039830207824707
25679,23533,20,0.16,random,3.0030338764190674
43413,41195,20,0.16,random,3.0027570724487305
37444,33879,20,0.16,random,3.003183126449585
47488,44605,20,0.16,random,3.0021021366119385
50757,46090,20,0.16,random,3.0001049041748047
40704,37183,20,0.16,random,3.003481149673462
45571,41700,20,0.16,random,3.0025720596313477
18186,18186,20,0.16,random,3.0012669563293457
41596,37246,20,0.16,random,3.003422975540161
55841,52227,20,0.16,random,3.0026769638061523
31840,28307,20,0.16,random,3.0005550384521484
43131,38037,20,0.16,random,3.001041889190674
38758,34889,20,0.16,random,3.0011539459228516
43208,40772,20,0.16,random,3.0018341541290283
50742,48462,20,0.16,random,3.0031862258911133
45119,42374,20,0.16,random,3.00254225730896
53207,49241,20,0.16,random,3.0022997856140137
46883,46593,20,0.16,random,3.002324342727661
39321,36018,20,0.16,random,3.0030641555786133
33666,30827,20,0.16,random,3.0000739097595215
50603,47772,20,0.16,random,3.002249240875244
43343,40236,20,0.16,random,3.0009679794311523
18007,17492,20,0.16,random,3.002307653427124
52258,49467,20,0.16,random,3.004211902618408
55122,51605,20,0.16,random,3.000030994415283
27772,26268,20,0.16,random,3.004194974899292
51393,48342,20,0.16,random,3.0017919540405273
56332,54438,20,0.16,random,3.001751184463501
19901,19643,20,0.16,random,3.0014779567718506
53330,49651,20,0.16,random,3.000704050064087
15470,15101,20,0.16,random,3.0008766651153564
34572,32623,20,0.16,random,3.0007500648498535
